PDE,BC,IC,Data
5.037700176239014,18.89550018310547,0.1401752233505249,0.26825544238090515
5.016531944274902,18.857606887817383,0.15893733501434326,0.27030661702156067
4.99480676651001,18.808856964111328,0.18624341487884521,0.2718042731285095
4.9552130699157715,18.780269622802734,0.21501567959785461,0.27322596311569214
5.03622579574585,18.662046432495117,0.27225372195243835,0.28897011280059814
4.966065883636475,18.742753982543945,0.22587451338768005,0.27368223667144775
4.966065883636475,18.742753982543945,0.22587451338768005,0.27368223667144775
4.926501750946045,18.718875885009766,0.23691782355308533,0.2750595510005951
4.924545764923096,18.709564208984375,0.22457638382911682,0.27475082874298096
4.958495140075684,18.692155838012695,0.20000576972961426,0.2728552520275116
5.011735916137695,18.644649505615234,0.17685231566429138,0.27154839038848877
5.0658183097839355,18.57710075378418,0.1626424789428711,0.2696934938430786
5.459235191345215,18.282115936279297,0.08775024116039276,0.28207701444625854
5.153942108154297,18.48455810546875,0.14090581238269806,0.270267516374588
5.147475242614746,18.462642669677734,0.14962533116340637,0.2685653865337372
5.1295166015625,18.39763641357422,0.18229462206363678,0.2709684669971466
5.112802505493164,18.401453018188477,0.19186963140964508,0.26916730403900146
5.101311206817627,18.379627227783203,0.19334253668785095,0.2704237103462219
5.117221832275391,18.32971954345703,0.1904226839542389,0.272239089012146
5.120327949523926,18.312719345092773,0.19070017337799072,0.2724696695804596
5.128703594207764,18.29889678955078,0.19156357645988464,0.2708680033683777
5.101806640625,18.308780670166016,0.19389678537845612,0.27228230237960815
5.113612174987793,18.298763275146484,0.19276084005832672,0.27085140347480774
5.092109680175781,18.32285499572754,0.18799549341201782,0.2681538760662079
5.034646034240723,18.375553131103516,0.19206863641738892,0.26494333148002625
4.9655961990356445,18.49103546142578,0.14641430974006653,0.2649599611759186
4.998525619506836,18.424772262573242,0.1687120497226715,0.2637141942977905
4.961250305175781,18.446765899658203,0.16452619433403015,0.26250824332237244
5.1880717277526855,18.347726821899414,0.1862461417913437,0.2969866096973419
4.976624011993408,18.408796310424805,0.16780352592468262,0.26274019479751587
4.861867427825928,18.632036209106445,0.12879903614521027,0.2553056478500366
4.908388614654541,18.499954223632812,0.14720669388771057,0.2555299699306488
4.908388614654541,18.499954223632812,0.14720669388771057,0.2555299699306488
4.904459476470947,18.470170974731445,0.1347765326499939,0.25541621446609497
4.913882732391357,18.453432083129883,0.1251308023929596,0.2533115744590759
4.8976521492004395,18.464397430419922,0.12247917801141739,0.251025527715683
4.869013786315918,18.489885330200195,0.12182845175266266,0.24824143946170807
4.5253586769104,19.288150787353516,0.11904634535312653,0.2732396721839905
4.7944111824035645,18.55001449584961,0.1214098185300827,0.2480415403842926
4.754154205322266,18.573083877563477,0.12287919968366623,0.24646970629692078
4.684966087341309,18.623149871826172,0.1216040700674057,0.24546867609024048
4.666794300079346,18.608867645263672,0.12433506548404694,0.2457786649465561
4.657913684844971,18.564170837402344,0.1255766749382019,0.2469014972448349
4.693610668182373,18.484481811523438,0.12628507614135742,0.24846598505973816
4.745345592498779,18.37118911743164,0.1328195482492447,0.24962806701660156
4.95990514755249,18.10506248474121,0.11603941023349762,0.25585100054740906
4.886123180389404,18.139360427856445,0.1357017159461975,0.251060426235199
4.8363118171691895,18.20274543762207,0.13908272981643677,0.2458747923374176
4.834676742553711,18.175827026367188,0.1444835662841797,0.2444729059934616
4.852948188781738,18.14589500427246,0.13898687064647675,0.24368776381015778
4.903186798095703,18.065601348876953,0.135660782456398,0.24419359862804413
4.919684886932373,18.019512176513672,0.1378210484981537,0.2438225895166397
4.9446702003479,17.965408325195312,0.1504211574792862,0.24299664795398712
4.941394329071045,17.952617645263672,0.1599981188774109,0.2414873093366623
4.941394329071045,17.952617645263672,0.1599981188774109,0.2414873093366623
4.9271931648254395,17.944467544555664,0.17418065667152405,0.24001826345920563
4.948648929595947,17.900081634521484,0.18031048774719238,0.23848366737365723
4.966156482696533,17.834938049316406,0.2053171992301941,0.2376023828983307
4.928761959075928,17.965042114257812,0.16290101408958435,0.23730909824371338
4.9463605880737305,17.868894577026367,0.18905682861804962,0.23530256748199463
4.965233325958252,17.839130401611328,0.17488041520118713,0.2347763031721115
4.959193706512451,17.827678680419922,0.15401899814605713,0.23506179451942444
4.946510314941406,17.848535537719727,0.14319363236427307,0.23331519961357117
4.940714359283447,17.83697509765625,0.13469794392585754,0.23298843204975128
4.912810802459717,17.859132766723633,0.13096845149993896,0.23181863129138947
4.878958225250244,17.879501342773438,0.12523382902145386,0.23115625977516174
4.852513313293457,17.895212173461914,0.11935418099164963,0.23017287254333496
4.829074859619141,17.91395378112793,0.10509490221738815,0.229092538356781
4.825153827667236,17.914369583129883,0.09718000888824463,0.22797653079032898
4.787045001983643,17.952817916870117,0.07148631662130356,0.22829049825668335
4.764318466186523,17.964134216308594,0.07116618752479553,0.2262600064277649
4.728186130523682,17.971824645996094,0.07644271850585938,0.22435064613819122
4.661535739898682,18.02133560180664,0.0681144967675209,0.2238287627696991
4.616030693054199,18.01769256591797,0.07256797701120377,0.22524186968803406
4.566293239593506,18.0439510345459,0.0682840496301651,0.22556082904338837
4.533264636993408,18.02158546447754,0.06038244068622589,0.2289762645959854
4.533264636993408,18.02158546447754,0.06038244068622589,0.2289762645959854
4.5470123291015625,17.985746383666992,0.060997314751148224,0.22769373655319214
4.57432222366333,17.93010711669922,0.06507056951522827,0.22606390714645386
4.588624954223633,17.881202697753906,0.06580483168363571,0.2268933653831482
4.560526371002197,17.88618278503418,0.0688401311635971,0.2271169126033783
4.528067111968994,17.882497787475586,0.07017882168292999,0.22873538732528687
4.468935966491699,17.910661697387695,0.06904883682727814,0.22920048236846924
4.4360032081604,17.900009155273438,0.06878404319286346,0.23059599101543427
4.423811912536621,17.89742660522461,0.06589573621749878,0.2294497787952423
4.4731221199035645,17.815214157104492,0.06752584874629974,0.23007014393806458
4.523373126983643,17.741371154785156,0.07071677595376968,0.22957487404346466
4.583334922790527,17.63051414489746,0.0818403959274292,0.2308320552110672
4.5999016761779785,17.55885887145996,0.09117279946804047,0.23307013511657715
4.5645365715026855,17.55414390563965,0.10204029828310013,0.2337261289358139
4.518229007720947,17.547847747802734,0.10554833710193634,0.2367376834154129
4.469056606292725,17.57709503173828,0.10333355516195297,0.2373773604631424
4.462085723876953,17.577089309692383,0.09933999925851822,0.23697394132614136
4.49931001663208,17.53139305114746,0.09685352444648743,0.236565962433815
4.531627655029297,17.495525360107422,0.09470061957836151,0.23597221076488495
4.584033966064453,17.442665100097656,0.09437647461891174,0.2341984510421753
4.627170562744141,17.388856887817383,0.09830577671527863,0.23217833042144775
4.627170562744141,17.388856887817383,0.09830577671527863,0.23217833042144775
4.618359088897705,17.392486572265625,0.1066722422838211,0.22927814722061157
4.547489643096924,17.448347091674805,0.1155254915356636,0.2272287756204605
4.4262776374816895,17.561229705810547,0.13116885721683502,0.22386837005615234
4.2998528480529785,17.677711486816406,0.1437714397907257,0.22108151018619537
4.295045852661133,17.663801193237305,0.14464986324310303,0.2207014262676239
4.329662322998047,17.612812042236328,0.13771353662014008,0.21966488659381866
4.329507827758789,17.579439163208008,0.13977780938148499,0.22008030116558075
4.344440937042236,17.542682647705078,0.12785254418849945,0.22014635801315308
4.3579864501953125,17.50542640686035,0.121961310505867,0.2202129364013672
4.326314926147461,17.512020111083984,0.11676298081874847,0.22070997953414917
4.306762218475342,17.4921875,0.11795800924301147,0.2225174903869629
4.262383460998535,17.49492645263672,0.12188389897346497,0.22391007840633392
4.234653472900391,17.475780487060547,0.13182586431503296,0.22554488480091095
4.240234375,17.444480895996094,0.13860931992530823,0.22549846768379211
4.267515182495117,17.403411865234375,0.14603960514068604,0.2245883345603943
4.292369842529297,17.367334365844727,0.14911168813705444,0.22409428656101227
4.2994384765625,17.361499786376953,0.14972786605358124,0.22274149954319
4.291591644287109,17.360788345336914,0.14638544619083405,0.22284239530563354
4.264641284942627,17.385601043701172,0.14291664958000183,0.22217491269111633
4.244773864746094,17.398517608642578,0.1384526789188385,0.22219032049179077
4.244773864746094,17.398517608642578,0.1384526789188385,0.22219032049179077
4.233242988586426,17.40957260131836,0.13108579814434052,0.22138769924640656
4.247623920440674,17.393402099609375,0.11975720524787903,0.22051814198493958
4.2935099601745605,17.337663650512695,0.11612021923065186,0.21989475190639496
4.342761993408203,17.299089431762695,0.10213520377874374,0.2186768352985382
4.403306484222412,17.22295570373535,0.0991128608584404,0.2190464287996292
4.446157932281494,17.175695419311523,0.09715088456869125,0.2182527780532837
4.45068359375,17.154306411743164,0.0972861722111702,0.21874095499515533
4.445316791534424,17.14684295654297,0.09716334939002991,0.2185925990343094
4.4072184562683105,17.178897857666016,0.09332337975502014,0.21807044744491577
4.472324848175049,17.09501838684082,0.11614047735929489,0.21978501975536346
4.42797327041626,17.1390380859375,0.10170484334230423,0.2178816944360733
4.32521390914917,17.23244285583496,0.10403776168823242,0.21604257822036743
4.304677486419678,17.24722671508789,0.10636758804321289,0.21522913873195648
4.30438756942749,17.238815307617188,0.1075405403971672,0.21422839164733887
4.309232711791992,17.233076095581055,0.10755395144224167,0.21331651508808136
4.300673961639404,17.24372673034668,0.10597527027130127,0.21219314634799957
4.31689977645874,17.21600341796875,0.10898387432098389,0.21184539794921875
4.296414852142334,17.240739822387695,0.10580464452505112,0.21066775918006897
4.291646480560303,17.244800567626953,0.10585443675518036,0.20995713770389557
4.291082859039307,17.242237091064453,0.10797722637653351,0.20912225544452667
4.303950309753418,17.22174644470215,0.11164245009422302,0.20804058015346527
4.303950309753418,17.22174644470215,0.11164245009422302,0.20804058015346527
4.316532135009766,17.195249557495117,0.11749952286481857,0.20708629488945007
4.353114604949951,17.13921356201172,0.12107168138027191,0.20658829808235168
4.3739094734191895,17.093896865844727,0.12376522272825241,0.20662467181682587
4.4039130210876465,17.03936195373535,0.12306694686412811,0.2063847780227661
4.436692714691162,16.976131439208984,0.12148907780647278,0.20602214336395264
4.4939165115356445,16.900917053222656,0.12054753303527832,0.20400609076023102
4.556721210479736,16.81103515625,0.11975245177745819,0.20411545038223267
4.583447456359863,16.789302825927734,0.11852183938026428,0.20203688740730286
4.6173624992370605,16.74751853942871,0.11597879976034164,0.20115508139133453
4.679383277893066,16.68204116821289,0.10985465347766876,0.1991458684206009
4.87829065322876,16.55851936340332,0.13569825887680054,0.2093331664800644
4.712203025817871,16.638872146606445,0.11452697217464447,0.19852004945278168
4.79876708984375,16.53441047668457,0.09422753751277924,0.1971920132637024
4.833956241607666,16.475372314453125,0.1003718376159668,0.19664785265922546
4.828987121582031,16.449604034423828,0.10727118700742722,0.19709113240242004
4.848313808441162,16.414430618286133,0.10678355395793915,0.19752909243106842
4.8660807609558105,16.39141273498535,0.10332426428794861,0.19645854830741882
4.880922317504883,16.375877380371094,0.10290025919675827,0.19411450624465942
4.968311309814453,16.267780303955078,0.11405947804450989,0.1920379102230072
4.968594551086426,16.25786018371582,0.12101994454860687,0.1899292916059494
4.982476234436035,16.212005615234375,0.13716085255146027,0.18899674713611603
4.982476234436035,16.212005615234375,0.13716085255146027,0.18899674713611603
4.966742038726807,16.20556640625,0.14214766025543213,0.1892021894454956
4.940008163452148,16.196075439453125,0.14978021383285522,0.1902465671300888
4.929438591003418,16.182477951049805,0.15014250576496124,0.19138740003108978
4.914487838745117,16.18330192565918,0.14714360237121582,0.19169454276561737
4.922599792480469,16.16083526611328,0.13948361575603485,0.19251038134098053
4.930962562561035,16.148780822753906,0.13205477595329285,0.19227683544158936
4.944213390350342,16.12618064880371,0.1247435063123703,0.19249208271503448
4.934642314910889,16.117504119873047,0.12603126466274261,0.19290021061897278
4.9192728996276855,16.11857032775879,0.12431518733501434,0.19325561821460724
4.872391700744629,16.148757934570312,0.13074621558189392,0.19304513931274414
4.840600490570068,16.164901733398438,0.13246360421180725,0.19288276135921478
4.786003589630127,16.21723747253418,0.13401512801647186,0.1915576010942459
4.765242576599121,16.23420524597168,0.13276788592338562,0.1903015524148941
4.755908966064453,16.24469566345215,0.12614236772060394,0.1883045881986618
4.764220714569092,16.230627059936523,0.12034053355455399,0.18710282444953918
4.834297180175781,16.15024185180664,0.11614678800106049,0.18924762308597565
4.793214321136475,16.18719482421875,0.11843590438365936,0.18736031651496887
4.787623882293701,16.137920379638672,0.1080392524600029,0.1902385801076889
4.7440996170043945,16.153114318847656,0.12144994735717773,0.18951556086540222
4.726111888885498,16.139057159423828,0.1401975452899933,0.18713492155075073
4.698362350463867,16.148975372314453,0.13675834238529205,0.1873510628938675
4.698362350463867,16.148975372314453,0.13675834238529205,0.1873510628938675
4.6146464347839355,16.19685935974121,0.13641130924224854,0.1883789747953415
4.5020294189453125,16.272106170654297,0.13274602591991425,0.18987934291362762
4.391283988952637,16.341754913330078,0.13512316346168518,0.19119232892990112
4.328402996063232,16.368005752563477,0.13744771480560303,0.1926914006471634
4.32316255569458,16.352954864501953,0.14122949540615082,0.19296014308929443
4.347982406616211,16.300556182861328,0.14482951164245605,0.19423362612724304
4.362271308898926,16.26413345336914,0.14864343404769897,0.19462211430072784
4.3668599128723145,16.226076126098633,0.1511300802230835,0.1958143413066864
4.317196369171143,16.25704002380371,0.1491999328136444,0.19558733701705933
4.284976959228516,16.263473510742188,0.14462918043136597,0.19606943428516388
4.216608047485352,16.331872940063477,0.139102041721344,0.19401013851165771
4.198368072509766,16.342388153076172,0.13788530230522156,0.19229544699192047
4.198943138122559,16.330440521240234,0.1423708200454712,0.18976514041423798
4.222023963928223,16.282854080200195,0.15151098370552063,0.18855100870132446
4.2442522048950195,16.227935791015625,0.15929758548736572,0.18819575011730194
4.260135650634766,16.178146362304688,0.16476771235466003,0.1875307708978653
4.280945301055908,16.125667572021484,0.16169373691082,0.18786419928073883
4.2747673988342285,16.13459014892578,0.14866477251052856,0.18585170805454254
4.312867641448975,16.09684944152832,0.13319852948188782,0.1851494014263153
4.323970317840576,16.10305404663086,0.11754944920539856,0.18304993212223053
4.323970317840576,16.10305404663086,0.11754944920539856,0.18304993212223053
4.327640533447266,16.10742950439453,0.11013814806938171,0.1811571568250656
4.336629867553711,16.08366584777832,0.10770215094089508,0.18049931526184082
4.329168796539307,16.068159103393555,0.1132347583770752,0.17980313301086426
4.340999603271484,15.989578247070312,0.1260538548231125,0.1835847645998001
4.326774597167969,15.988987922668457,0.1281183362007141,0.18259412050247192
4.334273338317871,15.954203605651855,0.13358047604560852,0.1833067089319229
4.3092780113220215,15.963790893554688,0.14271709322929382,0.18279463052749634
4.303069591522217,15.950271606445312,0.1492704451084137,0.1831105798482895
4.279205322265625,15.94080638885498,0.16515855491161346,0.18326851725578308
4.261369705200195,15.933272361755371,0.1766553521156311,0.18335461616516113
4.234435558319092,15.922836303710938,0.1902797818183899,0.18364836275577545
4.233536720275879,15.894306182861328,0.18859753012657166,0.18491004407405853
4.239664554595947,15.854531288146973,0.19396275281906128,0.18590861558914185
4.2477264404296875,15.817137718200684,0.18477314710617065,0.18778376281261444
4.264837741851807,15.77141284942627,0.17038218677043915,0.18879447877407074
4.2362518310546875,15.766839027404785,0.16748514771461487,0.1890471875667572
4.213754177093506,15.753600120544434,0.17388147115707397,0.18873712420463562
4.1148223876953125,15.828214645385742,0.18101060390472412,0.18790210783481598
4.053643226623535,15.87020206451416,0.18727140128612518,0.18667377531528473
3.9231555461883545,15.977197647094727,0.1645147204399109,0.1903601437807083
3.9231555461883545,15.977197647094727,0.1645147204399109,0.1903601437807083
3.9541690349578857,15.959250450134277,0.1594187319278717,0.18703101575374603
3.9905152320861816,15.915566444396973,0.14834825694561005,0.18720556795597076
3.981785297393799,15.929605484008789,0.13125483691692352,0.18668784201145172
3.9759533405303955,15.906837463378906,0.12116953730583191,0.18919087946414948
3.9668126106262207,15.903678894042969,0.12067528814077377,0.1895851194858551
3.9609720706939697,15.898578643798828,0.12579278647899628,0.18929922580718994
3.978085994720459,15.867327690124512,0.13385938107967377,0.1883096843957901
3.921860456466675,15.90245246887207,0.16231675446033478,0.1860756278038025
4.0437092781066895,15.77115535736084,0.16677585244178772,0.1834147721529007
3.9642221927642822,15.813958168029785,0.1537652462720871,0.18428105115890503
3.9378435611724854,15.831527709960938,0.1391834169626236,0.18351633846759796
3.858433485031128,15.888275146484375,0.12928666174411774,0.18268905580043793
3.8587608337402344,15.855311393737793,0.12368382513523102,0.1831999570131302
3.8685731887817383,15.80278205871582,0.12283384799957275,0.18332797288894653
3.9027504920959473,15.718437194824219,0.11799550801515579,0.18627911806106567
3.897102117538452,15.697492599487305,0.130161851644516,0.18565809726715088
3.8765201568603516,15.716105461120605,0.13215577602386475,0.1846771389245987
3.849146604537964,15.735894203186035,0.13634823262691498,0.18378229439258575
3.8176050186157227,15.75869369506836,0.13798470795154572,0.18295413255691528
3.8002071380615234,15.747026443481445,0.14197930693626404,0.18319551646709442
3.8002071380615234,15.747026443481445,0.14197930693626404,0.18319551646709442
3.8192758560180664,15.703226089477539,0.13654786348342896,0.18512821197509766
3.816957712173462,15.677042961120605,0.13860473036766052,0.18553254008293152
3.8489222526550293,15.601275444030762,0.13857480883598328,0.1867152452468872
3.858827829360962,15.523118019104004,0.1428200602531433,0.19066031277179718
3.9062321186065674,15.470148086547852,0.14104792475700378,0.189204141497612
3.996703624725342,15.349964141845703,0.139171302318573,0.19061467051506042
4.019536972045898,15.306413650512695,0.1359763741493225,0.1915850043296814
4.053872108459473,15.231832504272461,0.13659006357192993,0.19429711997509003
4.031364440917969,15.23787784576416,0.13745248317718506,0.19479289650917053
4.002801895141602,15.258289337158203,0.1367165595293045,0.19482560455799103
3.9674370288848877,15.284281730651855,0.13614098727703094,0.1949218511581421
3.9242520332336426,15.311214447021484,0.13361600041389465,0.19542481005191803
3.896057367324829,15.322693824768066,0.13160604238510132,0.19589535892009735
3.875924825668335,15.333541870117188,0.13213425874710083,0.19567352533340454
3.903653144836426,15.3070068359375,0.12693360447883606,0.19516605138778687
3.918935775756836,15.290493965148926,0.12748995423316956,0.19453924894332886
3.9553818702697754,15.245307922363281,0.12474627792835236,0.19425378739833832
3.947744607925415,15.236336708068848,0.1239570677280426,0.19505955278873444
3.939040422439575,15.231303215026855,0.12059680372476578,0.19585417211055756
3.9225716590881348,15.221572875976562,0.11886519193649292,0.1979002058506012
3.9225716590881348,15.221572875976562,0.11886519193649292,0.1979002058506012
3.8942067623138428,15.23880386352539,0.11920513957738876,0.1983049213886261
3.896599292755127,15.228572845458984,0.11966148018836975,0.19843865931034088
3.892608404159546,15.230620384216309,0.12024100869894028,0.1976386159658432
3.9142494201660156,15.211040496826172,0.11753799021244049,0.19653846323490143
3.9395556449890137,15.181251525878906,0.11535924673080444,0.19596052169799805
3.9394431114196777,15.170831680297852,0.11188662052154541,0.19574198126792908
3.9552180767059326,15.127591133117676,0.11158327758312225,0.19709686934947968
3.9333698749542236,15.121402740478516,0.11409516632556915,0.19835546612739563
3.9355225563049316,15.088988304138184,0.12089954316616058,0.19971714913845062
3.938283920288086,15.057642936706543,0.13273122906684875,0.20017102360725403
3.9584767818450928,15.00615406036377,0.146827831864357,0.20059524476528168
4.064273357391357,14.862342834472656,0.16160988807678223,0.2023991495370865
4.2886962890625,14.651124000549316,0.32408905029296875,0.22442029416561127
4.075668811798096,14.80673599243164,0.18888914585113525,0.2017308622598648
4.068551063537598,14.818946838378906,0.1729152500629425,0.20066800713539124
4.038174152374268,14.86203670501709,0.14405715465545654,0.19930365681648254
4.0696187019348145,14.822065353393555,0.13405372202396393,0.19877731800079346
4.161795139312744,14.671472549438477,0.12221163511276245,0.2024765908718109
4.149573802947998,14.686836242675781,0.11421358585357666,0.20116382837295532
4.178493499755859,14.625845909118652,0.10981562733650208,0.2030494064092636
4.154937744140625,14.627466201782227,0.10506046563386917,0.2041986733675003
4.154937744140625,14.627466201782227,0.10506046563386917,0.2041986733675003
4.162035942077637,14.62166690826416,0.10492401570081711,0.20338770747184753
4.171674728393555,14.623722076416016,0.1033058762550354,0.20147500932216644
4.195322513580322,14.601408004760742,0.09784689545631409,0.20093625783920288
4.200364589691162,14.593947410583496,0.0960543304681778,0.20059552788734436
4.185373783111572,14.60049057006836,0.0929628536105156,0.2009921818971634
4.174374103546143,14.591211318969727,0.09127560257911682,0.20242756605148315
4.164731025695801,14.588322639465332,0.09182552248239517,0.20275607705116272
4.166398048400879,14.551153182983398,0.09525050222873688,0.20436400175094604
4.179558753967285,14.512855529785156,0.0976022481918335,0.20506630837917328
4.201974391937256,14.45101547241211,0.10301904380321503,0.20658645033836365
4.217714309692383,14.401511192321777,0.10910655558109283,0.2069733887910843
4.197596073150635,14.36056900024414,0.12327493727207184,0.20875141024589539
4.183109283447266,14.360344886779785,0.12891656160354614,0.20754355192184448
4.124422550201416,14.390371322631836,0.1336486041545868,0.20765958726406097
4.0543928146362305,14.455698013305664,0.1328534632921219,0.20628240704536438
4.034778118133545,14.446220397949219,0.1313549280166626,0.2079751342535019
3.999372959136963,14.484185218811035,0.12878060340881348,0.20675145089626312
3.9972662925720215,14.4745454788208,0.12697185575962067,0.20687738060951233
3.9825236797332764,14.47222900390625,0.12472982704639435,0.20727747678756714
3.9978790283203125,14.426665306091309,0.11222384124994278,0.21027731895446777
3.9978790283203125,14.426665306091309,0.11222384124994278,0.21027731895446777
3.9318227767944336,14.491342544555664,0.11026430875062943,0.20952902734279633
3.927377939224243,14.493185043334961,0.11346748471260071,0.20846211910247803
3.9178757667541504,14.484077453613281,0.11781784892082214,0.20818805694580078
3.908329725265503,14.47761344909668,0.12046310305595398,0.20810241997241974
3.9143617153167725,14.447214126586914,0.1224289983510971,0.20850001275539398
3.9118080139160156,14.427321434020996,0.12552835047245026,0.20926672220230103
3.92328143119812,14.419270515441895,0.12344282865524292,0.20822671055793762
3.9387192726135254,14.402254104614258,0.12196771055459976,0.20762889087200165
3.9369044303894043,14.417825698852539,0.11818297207355499,0.2054309844970703
3.9223392009735107,14.439858436584473,0.11257050931453705,0.2039957046508789
3.8958632946014404,14.470701217651367,0.10475829988718033,0.20303140580654144
3.841221570968628,14.522208213806152,0.09861531108617783,0.20289228856563568
3.8570899963378906,14.493146896362305,0.09574104845523834,0.203474223613739
3.8687539100646973,14.468239784240723,0.09535285830497742,0.20391593873500824
3.8789169788360596,14.437660217285156,0.09589657187461853,0.20482255518436432
3.8821120262145996,14.430194854736328,0.08795294165611267,0.20891974866390228
3.878732919692993,14.431535720825195,0.09379212558269501,0.20527805387973785
3.8957560062408447,14.406353950500488,0.0895196795463562,0.2052859514951706
3.884930372238159,14.393108367919922,0.08688972890377045,0.20636261999607086
3.8943660259246826,14.378459930419922,0.08282971382141113,0.20605432987213135
3.9027318954467773,14.353114128112793,0.07935605198144913,0.20672640204429626
3.9027318954467773,14.353114128112793,0.07935605198144913,0.20672640204429626
3.907067060470581,14.33042049407959,0.07727059721946716,0.20680640637874603
3.920114517211914,14.282855987548828,0.07382725179195404,0.20826229453086853
3.8762545585632324,14.295838356018066,0.07580780982971191,0.2083091139793396
3.8243277072906494,14.328963279724121,0.07796014845371246,0.206624373793602
3.823103427886963,14.311419486999512,0.07465514540672302,0.20630235970020294
3.8429014682769775,14.269302368164062,0.06929775327444077,0.20591458678245544
3.8732802867889404,14.244501113891602,0.06357783824205399,0.2039409875869751
3.9734678268432617,14.10189437866211,0.05525119975209236,0.2092544585466385
3.919053077697754,14.165960311889648,0.05935811251401901,0.20628906786441803
3.920555353164673,14.168292045593262,0.061473287642002106,0.20449279248714447
3.9145114421844482,14.174408912658691,0.063716359436512,0.20309311151504517
3.90071964263916,14.180532455444336,0.06993590295314789,0.20203948020935059
3.858289957046509,14.212142944335938,0.0772012397646904,0.20090509951114655
3.8335506916046143,14.221426963806152,0.08026058971881866,0.2014881670475006
3.8231778144836426,14.22413158416748,0.08063019812107086,0.2004561573266983
3.8333394527435303,14.216747283935547,0.07626061141490936,0.19885165989398956
3.842618942260742,14.198272705078125,0.07112157344818115,0.19788475334644318
3.8514928817749023,14.183860778808594,0.06515686213970184,0.19684866070747375
3.849050283432007,14.174470901489258,0.059843942523002625,0.19649454951286316
3.829364061355591,14.18091869354248,0.05628683790564537,0.1965060830116272
3.8295481204986572,14.172321319580078,0.05203579366207123,0.19583773612976074
3.8295481204986572,14.172321319580078,0.05203579366207123,0.19583773612976074
3.793609857559204,14.197076797485352,0.05090683698654175,0.19535069167613983
3.7493581771850586,14.225945472717285,0.05026998743414879,0.19479544460773468
3.705751657485962,14.264768600463867,0.050488539040088654,0.1936495155096054
3.6645829677581787,14.289674758911133,0.0511387437582016,0.1932917833328247
3.6264214515686035,14.316627502441406,0.05340998247265816,0.19276690483093262
3.6040730476379395,14.324483871459961,0.054127078503370285,0.19275186955928802
3.556074619293213,14.353601455688477,0.06081226468086243,0.19248417019844055
3.5411691665649414,14.358094215393066,0.0631357729434967,0.19161097705364227
3.5258967876434326,14.35754108428955,0.06692461669445038,0.19059592485427856
3.520975351333618,14.357804298400879,0.06850370019674301,0.1892630010843277
3.5140187740325928,14.354913711547852,0.0706799328327179,0.1882016360759735
3.510488271713257,14.346790313720703,0.07120993733406067,0.18768052756786346
3.5424132347106934,14.30548095703125,0.07712727785110474,0.18659822642803192
3.464918851852417,14.365560531616211,0.07242312282323837,0.18709541857242584
3.5326087474823,14.272015571594238,0.07215797901153564,0.18702386319637299
3.5405611991882324,14.258136749267578,0.07077859342098236,0.18593956530094147
3.5410220623016357,14.249095916748047,0.06979764997959137,0.18502424657344818
3.5642073154449463,14.221234321594238,0.0641060397028923,0.184787780046463
3.5608291625976562,14.215654373168945,0.06071464717388153,0.18459579348564148
3.560889482498169,14.209352493286133,0.05644764006137848,0.18441325426101685
3.560889482498169,14.209352493286133,0.05644764006137848,0.18441325426101685
3.5663652420043945,14.192089080810547,0.05253104865550995,0.18410472571849823
3.5772550106048584,14.165385246276855,0.04836506396532059,0.18290698528289795
3.5611934661865234,14.160015106201172,0.043736059218645096,0.1824319213628769
3.6413419246673584,14.086832046508789,0.050365548580884933,0.1812916398048401
3.5977578163146973,14.116850852966309,0.04688621312379837,0.1805303394794464
3.575127363204956,14.11785888671875,0.04979434981942177,0.17976602911949158
3.505585193634033,14.178916931152344,0.054577942937612534,0.17749036848545074
3.5077755451202393,14.162172317504883,0.055883292108774185,0.17747046053409576
3.500798463821411,14.151653289794922,0.056869469583034515,0.1772214025259018
3.489668130874634,14.135226249694824,0.05906297266483307,0.1780143827199936
3.475569248199463,14.126397132873535,0.061834145337343216,0.1786397099494934
3.476125478744507,14.074362754821777,0.06645999848842621,0.18120114505290985
3.4601731300354004,14.055143356323242,0.07551023364067078,0.1821422278881073
3.4743032455444336,14.011202812194824,0.07846143841743469,0.1836184412240982
3.4755873680114746,14.00184440612793,0.0804610401391983,0.1834660768508911
3.471635580062866,14.006453514099121,0.08287039399147034,0.18265382945537567
3.4707822799682617,13.997699737548828,0.08660545945167542,0.18261852860450745
3.473179578781128,13.973167419433594,0.09263180196285248,0.18323884904384613
3.4848108291625977,13.933331489562988,0.09553800523281097,0.18474070727825165
3.5018529891967773,13.89173698425293,0.09478327631950378,0.18631242215633392
3.5243911743164062,13.843807220458984,0.09097664058208466,0.18794666230678558
3.5243911743164062,13.843807220458984,0.09097664058208466,0.18794666230678558
3.5621755123138428,13.793174743652344,0.08669418096542358,0.1884034276008606
3.5897841453552246,13.753579139709473,0.08404488861560822,0.1883438527584076
3.6385843753814697,13.689160346984863,0.08703400939702988,0.18773017823696136
3.6502082347869873,13.687932014465332,0.0920662134885788,0.1874695122241974
3.640704870223999,13.684029579162598,0.08898311853408813,0.18699873983860016
3.6286630630493164,13.657262802124023,0.10422414541244507,0.18761172890663147
3.5978610515594482,13.67130184173584,0.1116894856095314,0.18749703466892242
3.575948476791382,13.675835609436035,0.11385315656661987,0.18812905251979828
3.5444695949554443,13.692602157592773,0.1121223121881485,0.18842490017414093
