x,y,z,T,label
0.12992150533547164,0.5475478741149673,0.6753056286674841,303.9765114342493,0
0.47570492622593374,0.8628578141357135,0.7132581963116982,298.247072727085,0
0.2269093490508841,0.5422466094117602,0.7737206827516263,304.1991045674473,0
0.6698139946825103,0.9679699113503131,0.8654565480556629,298.0549107810372,0
0.43715191887233074,0.5687039650189011,0.7394314684765099,303.13616214073653,0
0.8326781960578374,0.9794401229545402,0.8008715921066321,298.0459805508661,0
0.7002651020022491,0.9004420880425483,0.048963709823279244,298.14801244610345,0
0.31236664138204107,0.7968410022331771,0.23453515044129858,298.56753120411526,0
0.8322598013952011,0.8913120523147735,0.6218977733752458,298.16806721955544,0
0.8047643574968019,0.897557419491543,0.8581253046248232,298.15410343266706,0
0.38747837903017446,0.9730135314086652,0.0045001249396591225,298.05080467384255,0
0.2883281039302441,0.6266916769195936,0.5146293421163498,301.23838387720747,0
0.6824955039749755,0.7950379476791546,0.6772873993643972,298.57985957418606,0
0.1397524836093098,0.5475245987822006,0.029607289128613212,303.9774783950608,0
0.19990820247510832,0.8080828500120607,0.4013555575533879,298.49563512837835,0
0.007362269751005512,0.5856456520463944,0.8956348813836968,302.51997554816325,0
0.7869243775021384,0.7824753057362209,0.6716128088558587,298.67230542221284,0
0.6648508565920321,0.7862152570169249,0.2376583633605973,298.6435529299911,0
0.7051653786263351,0.7329925764906137,0.8527811296319127,299.1675661956848,0
0.7807290310219679,0.7613158877565613,0.3480314234095143,298.8563954930709,0
0.45891577553833995,0.881961695003294,0.8533446711440594,298.191094872239,0
0.5687411959528937,0.8996223582560333,0.29894365111890553,298.14972093242653,0
0.13979699812765745,0.7460766077877146,0.590320250883149,299.01383042537367,0
0.11453007353597344,0.7997967207613061,0.3969400677478341,298.54780889269966,0
0.6684029617904717,0.9656181178450509,0.274825050755067,298.0569273861673,0
0.4710962061431325,0.5598667942505614,0.8865575621718692,303.4777321688933,0
0.5652361064811888,0.5585517829500553,0.18759368193949133,303.52972708715026,0
0.7649988574160256,0.5438545059553842,0.0848115912357631,304.131093143566,0
0.6347183200005908,0.828931642520264,0.34192693854566036,298.38296264159806,0
0.5535794006579958,0.7093041503951898,0.7176391476415676,299.49454990923414,0
0.5592071607454135,0.8871607080709216,0.8074316059762817,298.1779654028467,0
0.3039500980626122,0.8356157066542963,0.9987433700667648,298.3519236635201,0
0.030817834567939406,0.6668188791641191,0.2963620570111649,300.2626430341637,0
0.43671738923236236,0.9491832736807679,0.4079419511312822,298.0730198832176,0
0.2145846728195292,0.8812660735353262,0.1368212780296263,298.1929156261351,0
0.40852864372463615,0.6352674704550878,0.5748719296230336,301.0076365325422,0
0.8534030732681661,0.6820960088860271,0.9975800372629172,299.95730133720684,0
0.23393948586534075,0.6572199901021314,0.7008810101206585,300.4725032032478,0
0.05830274168906602,0.5788058243124998,0.5952128404133717,302.7626000505577,0
0.28138389202199654,0.5738916862710959,0.392369092921794,302.94206046752464,0
0.2935937577666836,0.968063731687872,0.9152987602855548,298.05483170544665,0
0.6619165147268951,0.7189520185993766,0.49691659613034944,299.35340047728243,0
0.5570321523412783,0.691659911388705,0.1343669133130615,299.7832500832965,0
0.7838982091064135,0.864842854338689,0.3653784631991335,298.2406460887798,0
0.6643135403273875,0.7764965326264499,0.0671666688477669,298.72054295445946,0
0.4063868614400705,0.9680699934192312,0.20197903768878156,298.0548264315171,0
0.8140203846660347,0.8901507469546961,0.017668780999912204,298.17078526673754,0
0.1669729199077039,0.7396847820622702,0.4532799165001634,299.086689190183,0
0.022712073133860478,0.6881797367404131,0.6345402649517972,299.84510782941965,0
0.09004786077564175,0.9933157724621611,0.34329246237890776,298.036965624165,0
0.7223593505964503,0.8588801180018217,0.4203817715052771,298.2604100368481,0
0.4618772302513874,0.9755973300019205,0.9592092728445759,298.04881196022825,0
0.1612717790336018,0.5592392886085207,0.7519631215749155,303.50250591153673,0
0.5010447751033635,0.9252668395953914,0.5408566369449512,298.1038936382174,0
0.15231210271316842,0.8185369419956038,0.28454087511182524,298.43598509910635,0
0.696320375077736,0.5609608391675562,0.8969967987729952,303.43470368565664,0
0.4461562755740307,0.7941289999846104,0.23509711688065948,298.5861612171375,0
0.3810212260964825,0.8430481825527244,0.32534273051667706,298.32001821040575,0
0.3015120891478765,0.5061513429443014,0.9090648144229485,305.83378527648387,0
0.6302825931188885,0.7271589809208733,0.5295420552850724,299.24205387712567,0
0.3618126105533904,0.9126997555981606,0.7423179494179767,298.1244716695555,0
0.087649919316101,0.6476795126720449,0.5907447941637661,300.6954436565028,0
0.11800590212051532,0.7292740408992755,0.6534392090094951,299.2146089460164,0
0.9618976645495145,0.7211570635339466,0.29938329151482557,299.32271365402596,0
0.908580690707607,0.6509636957212458,0.24137206162666291,300.6170552229997,0
