x,z,rho
1.344537830352783203e+01,1.177215194702148438e+01,9.622750854492187500e+01
1.386554622650146484e+01,1.177215194702148438e+01,9.546932220458984375e+01
1.428571414947509766e+01,1.177215194702148438e+01,9.476626586914062500e+01
1.470588207244873047e+01,1.177215194702148438e+01,9.412937164306640625e+01
1.512604999542236328e+01,1.177215194702148438e+01,9.355334472656250000e+01
1.554621887207031250e+01,1.177215194702148438e+01,9.302492523193359375e+01
1.596638679504394531e+01,1.177215194702148438e+01,9.253526306152343750e+01
1.638655471801757812e+01,1.177215194702148438e+01,9.208466339111328125e+01
1.680672264099121094e+01,1.177215194702148438e+01,9.167992401123046875e+01
1.722689056396484375e+01,1.177215194702148438e+01,9.132972717285156250e+01
1.764705848693847656e+01,1.177215194702148438e+01,9.104158020019531250e+01
1.806722640991210938e+01,1.177215194702148438e+01,9.082009887695312500e+01
1.848739433288574219e+01,1.177215194702148438e+01,9.066635894775390625e+01
1.890756225585937500e+01,1.177215194702148438e+01,9.057799530029296875e+01
1.932773017883300781e+01,1.177215194702148438e+01,9.054975128173828125e+01
1.974790000915527344e+01,1.177215194702148438e+01,9.057384490966796875e+01
2.016806793212890625e+01,1.177215194702148438e+01,9.064085388183593750e+01
2.058823585510253906e+01,1.177215194702148438e+01,9.074044799804687500e+01
2.100840377807617188e+01,1.177215194702148438e+01,9.086128997802734375e+01
2.142857170104980469e+01,1.177215194702148438e+01,9.099102020263671875e+01
2.184873962402343750e+01,1.177215194702148438e+01,9.111454010009765625e+01
2.226890754699707031e+01,1.177215194702148438e+01,9.121173858642578125e+01
2.268907546997070312e+01,1.177215194702148438e+01,9.125476074218750000e+01
2.310924339294433594e+01,1.177215194702148438e+01,9.120452117919921875e+01
2.352941131591796875e+01,1.177215194702148438e+01,9.100823974609375000e+01
2.394957923889160156e+01,1.177215194702148438e+01,9.059911346435546875e+01
2.436974716186523438e+01,1.177215194702148438e+01,8.989908599853515625e+01
2.478991508483886719e+01,1.177215194702148438e+01,8.882521057128906250e+01
2.521008491516113281e+01,1.177215194702148438e+01,8.730052947998046875e+01
2.563025283813476562e+01,1.177215194702148438e+01,8.526670837402343750e+01
2.605042076110839844e+01,1.177215194702148438e+01,8.269682312011718750e+01
2.647058868408203125e+01,1.177215194702148438e+01,7.960273742675781250e+01
2.689075660705566406e+01,1.177215194702148438e+01,7.603566741943359375e+01
2.731092453002929688e+01,1.177215194702148438e+01,7.207925415039062500e+01
2.773109245300292969e+01,1.177215194702148438e+01,6.783852386474609375e+01
2.815126037597656250e+01,1.177215194702148438e+01,6.342865371704101562e+01
2.857142829895019531e+01,1.177215194702148438e+01,5.896611404418945312e+01
2.899159622192382812e+01,1.177215194702148438e+01,5.456200027465820312e+01
2.941176414489746094e+01,1.177215194702148438e+01,5.031612777709960938e+01
2.983193206787109375e+01,1.177215194702148438e+01,4.631172180175781250e+01
3.025209999084472656e+01,1.177215194702148438e+01,4.261034774780273438e+01
3.067226982116699219e+01,1.177215194702148438e+01,3.924996185302734375e+01
3.109243774414062500e+01,1.177215194702148438e+01,3.624589157104492188e+01
3.151260566711425781e+01,1.177215194702148438e+01,3.359440231323242188e+01
3.193277359008789062e+01,1.177215194702148438e+01,3.127776908874511719e+01
3.235293960571289062e+01,1.177215194702148438e+01,2.926939964294433594e+01
3.277310943603515625e+01,1.177215194702148438e+01,2.753815460205078125e+01
3.319327545166015625e+01,1.177215194702148438e+01,2.605165481567382812e+01
3.361344528198242188e+01,1.177215194702148438e+01,2.477836608886718750e+01
3.403361511230468750e+01,1.177215194702148438e+01,2.368911552429199219e+01
3.445378112792968750e+01,1.177215194702148438e+01,2.275756263732910156e+01
3.487395095825195312e+01,1.177215194702148438e+01,2.196050453186035156e+01
3.529411697387695312e+01,1.177215194702148438e+01,2.127777290344238281e+01
3.571428680419921875e+01,1.177215194702148438e+01,2.069186401367187500e+01
3.613445281982421875e+01,1.177215194702148438e+01,2.018772888183593750e+01
3.655462265014648438e+01,1.177215194702148438e+01,1.975235176086425781e+01
3.697478866577148438e+01,1.177215194702148438e+01,1.937447357177734375e+01
3.739495849609375000e+01,1.177215194702148438e+01,1.904434013366699219e+01
3.781512451171875000e+01,1.177215194702148438e+01,1.875350570678710938e+01
3.823529434204101562e+01,1.177215194702148438e+01,1.849468421936035156e+01
3.865546035766601562e+01,1.177215194702148438e+01,1.826157760620117188e+01
3.907563018798828125e+01,1.177215194702148438e+01,1.804883575439453125e+01
3.949580001831054688e+01,1.177215194702148438e+01,1.785191917419433594e+01
3.991596603393554688e+01,1.177215194702148438e+01,1.766704368591308594e+01
4.033613586425781250e+01,1.177215194702148438e+01,1.749112129211425781e+01
4.075630187988281250e+01,1.177215194702148438e+01,1.732166481018066406e+01
4.117647171020507812e+01,1.177215194702148438e+01,1.715676307678222656e+01
4.159663772583007812e+01,1.177215194702148438e+01,1.699499130249023438e+01
4.201680755615234375e+01,1.177215194702148438e+01,1.683534240722656250e+01
4.243697357177734375e+01,1.177215194702148438e+01,1.667717361450195312e+01
4.285714340209960938e+01,1.177215194702148438e+01,1.652017974853515625e+01
4.327730941772460938e+01,1.177215194702148438e+01,1.636429595947265625e+01
4.369747924804687500e+01,1.177215194702148438e+01,1.620968627929687500e+01
4.411764526367187500e+01,1.177215194702148438e+01,1.605673408508300781e+01
4.453781509399414062e+01,1.177215194702148438e+01,1.590595531463623047e+01
4.495798492431640625e+01,1.177215194702148438e+01,1.575803565979003906e+01
4.537815093994140625e+01,1.177215194702148438e+01,1.561375141143798828e+01
4.579832077026367188e+01,1.177215194702148438e+01,1.547393417358398438e+01
4.621848678588867188e+01,1.177215194702148438e+01,1.533946895599365234e+01
4.663865661621093750e+01,1.177215194702148438e+01,1.521118259429931641e+01
4.705882263183593750e+01,1.177215194702148438e+01,1.508987236022949219e+01
4.747899246215820312e+01,1.177215194702148438e+01,1.497619819641113281e+01
4.789915847778320312e+01,1.177215194702148438e+01,1.487072372436523438e+01
4.831932830810546875e+01,1.177215194702148438e+01,1.477381801605224609e+01
4.873949432373046875e+01,1.177215194702148438e+01,1.468571662902832031e+01
4.915966415405273438e+01,1.177215194702148438e+01,1.460648536682128906e+01
4.957983016967773438e+01,1.177215194702148438e+01,1.453604888916015625e+01
5.000000000000000000e+01,1.177215194702148438e+01,1.447419452667236328e+01
0.000000000000000000e+00,1.215189838409423828e+01,1.087267150878906250e+02
4.201680719852447510e-01,1.215189838409423828e+01,1.086560745239257812e+02
8.403361439704895020e-01,1.215189838409423828e+01,1.087095565795898438e+02
1.260504245758056641e+00,1.215189838409423828e+01,1.088846969604492188e+02
1.680672287940979004e+00,1.215189838409423828e+01,1.091472091674804688e+02
2.100840330123901367e+00,1.215189838409423828e+01,1.094287185668945312e+02
2.521008491516113281e+00,1.215189838409423828e+01,1.096666030883789062e+02
2.941176414489746094e+00,1.215189838409423828e+01,1.098311386108398438e+02
3.361344575881958008e+00,1.215189838409423828e+01,1.099157028198242188e+02
3.781512498855590820e+00,1.215189838409423828e+01,1.099216232299804688e+02
4.201680660247802734e+00,1.215189838409423828e+01,1.098517761230468750e+02
4.621848583221435547e+00,1.215189838409423828e+01,1.097054138183593750e+02
5.042016983032226562e+00,1.215189838409423828e+01,1.094740753173828125e+02
5.462184906005859375e+00,1.215189838409423828e+01,1.091429443359375000e+02
5.882352828979492188e+00,1.215189838409423828e+01,1.087009506225585938e+02
6.302521228790283203e+00,1.215189838409423828e+01,1.081596145629882812e+02
6.722689151763916016e+00,1.215189838409423828e+01,1.075652618408203125e+02
7.142857074737548828e+00,1.215189838409423828e+01,1.069824829101562500e+02
7.563024997711181641e+00,1.215189838409423828e+01,1.064582824707031250e+02
7.983193397521972656e+00,1.215189838409423828e+01,1.060004730224609375e+02
8.403361320495605469e+00,1.215189838409423828e+01,1.055877227783203125e+02
8.823529243469238281e+00,1.215189838409423828e+01,1.051873550415039062e+02
9.243697166442871094e+00,1.215189838409423828e+01,1.047674789428710938e+02
9.663865089416503906e+00,1.215189838409423828e+01,1.043004760742187500e+02
1.008403396606445312e+01,1.215189838409423828e+01,1.037639312744140625e+02
1.050420188903808594e+01,1.215189838409423828e+01,1.031427154541015625e+02
1.092436981201171875e+01,1.215189838409423828e+01,1.024320831298828125e+02
1.134453773498535156e+01,1.215189838409423828e+01,1.016410598754882812e+02
1.176470565795898438e+01,1.215189838409423828e+01,1.007924346923828125e+02
1.218487358093261719e+01,1.215189838409423828e+01,9.991693115234375000e+01
1.260504245758056641e+01,1.215189838409423828e+01,9.904297637939453125e+01
1.302521038055419922e+01,1.215189838409423828e+01,9.818673706054687500e+01
1.344537830352783203e+01,1.215189838409423828e+01,9.735145568847656250e+01
1.386554622650146484e+01,1.215189838409423828e+01,9.653947448730468750e+01
1.428571414947509766e+01,1.215189838409423828e+01,9.576509094238281250e+01
1.470588207244873047e+01,1.215189838409423828e+01,9.505097198486328125e+01
1.512604999542236328e+01,1.215189838409423828e+01,9.441031646728515625e+01
1.554621887207031250e+01,1.215189838409423828e+01,9.383641815185546875e+01
1.596638679504394531e+01,1.215189838409423828e+01,9.331236267089843750e+01
1.638655471801757812e+01,1.215189838409423828e+01,9.282596588134765625e+01
1.680672264099121094e+01,1.215189838409423828e+01,9.237536621093750000e+01
1.722689056396484375e+01,1.215189838409423828e+01,9.196697235107421875e+01
1.764705848693847656e+01,1.215189838409423828e+01,9.161000061035156250e+01
1.806722640991210938e+01,1.215189838409423828e+01,9.131282806396484375e+01
1.848739433288574219e+01,1.215189838409423828e+01,9.108117675781250000e+01
1.890756225585937500e+01,1.215189838409423828e+01,9.091724395751953125e+01
1.932773017883300781e+01,1.215189838409423828e+01,9.082009887695312500e+01
1.974790000915527344e+01,1.215189838409423828e+01,9.078550720214843750e+01
2.016806793212890625e+01,1.215189838409423828e+01,9.080697631835937500e+01
2.058823585510253906e+01,1.215189838409423828e+01,9.087615203857421875e+01
2.100840377807617188e+01,1.215189838409423828e+01,9.098351287841796875e+01
2.142857170104980469e+01,1.215189838409423828e+01,9.111888122558593750e+01
2.184873962402343750e+01,1.215189838409423828e+01,9.127099609375000000e+01
2.226890754699707031e+01,1.215189838409423828e+01,9.142693328857421875e+01
2.268907546997070312e+01,1.215189838409423828e+01,9.157048034667968750e+01
2.310924339294433594e+01,1.215189838409423828e+01,9.167961883544921875e+01
2.352941131591796875e+01,1.215189838409423828e+01,9.172452545166015625e+01
2.394957923889160156e+01,1.215189838409423828e+01,9.166466522216796875e+01
2.436974716186523438e+01,1.215189838409423828e+01,9.144795227050781250e+01
2.478991508483886719e+01,1.215189838409423828e+01,9.101119232177734375e+01
2.521008491516113281e+01,1.215189838409423828e+01,9.028339385986328125e+01
2.563025283813476562e+01,1.215189838409423828e+01,8.919208526611328125e+01
2.605042076110839844e+01,1.215189838409423828e+01,8.767247772216796875e+01
2.647058868408203125e+01,1.215189838409423828e+01,8.567802429199218750e+01
2.689075660705566406e+01,1.215189838409423828e+01,8.318930053710937500e+01
2.731092453002929688e+01,1.215189838409423828e+01,8.021987915039062500e+01
2.773109245300292969e+01,1.215189838409423828e+01,7.681567382812500000e+01
2.815126037597656250e+01,1.215189838409423828e+01,7.304924774169921875e+01
2.857142829895019531e+01,1.215189838409423828e+01,6.901096343994140625e+01
2.899159622192382812e+01,1.215189838409423828e+01,6.479975891113281250e+01
2.941176414489746094e+01,1.215189838409423828e+01,6.051651000976562500e+01
2.983193206787109375e+01,1.215189838409423828e+01,5.625872421264648438e+01
3.025209999084472656e+01,1.215189838409423828e+01,5.211613082885742188e+01
3.067226982116699219e+01,1.215189838409423828e+01,4.816646957397460938e+01
3.109243774414062500e+01,1.215189838409423828e+01,4.447162246704101562e+01
3.151260566711425781e+01,1.215189838409423828e+01,4.107474899291992188e+01
3.193277359008789062e+01,1.215189838409423828e+01,3.799979782104492188e+01
3.235293960571289062e+01,1.215189838409423828e+01,3.525311279296875000e+01
3.277310943603515625e+01,1.215189838409423828e+01,3.282679367065429688e+01
3.319327545166015625e+01,1.215189838409423828e+01,3.070280647277832031e+01
3.361344528198242188e+01,1.215189838409423828e+01,2.885653877258300781e+01
3.403361511230468750e+01,1.215189838409423828e+01,2.726028442382812500e+01
3.445378112792968750e+01,1.215189838409423828e+01,2.588549041748046875e+01
3.487395095825195312e+01,1.215189838409423828e+01,2.470447731018066406e+01
3.529411697387695312e+01,1.215189838409423828e+01,2.369148826599121094e+01
3.571428680419921875e+01,1.215189838409423828e+01,2.282314109802246094e+01
3.613445281982421875e+01,1.215189838409423828e+01,2.207865715026855469e+01
3.655462265014648438e+01,1.215189838409423828e+01,2.143975830078125000e+01
3.697478866577148438e+01,1.215189838409423828e+01,2.089047431945800781e+01
3.739495849609375000e+01,1.215189838409423828e+01,2.041685485839843750e+01
3.781512451171875000e+01,1.215189838409423828e+01,2.000678253173828125e+01
3.823529434204101562e+01,1.215189838409423828e+01,1.964969253540039062e+01
3.865546035766601562e+01,1.215189838409423828e+01,1.933638381958007812e+01
3.907563018798828125e+01,1.215189838409423828e+01,1.905888366699218750e+01
3.949580001831054688e+01,1.215189838409423828e+01,1.881028747558593750e+01
3.991596603393554688e+01,1.215189838409423828e+01,1.858467102050781250e+01
4.033613586425781250e+01,1.215189838409423828e+01,1.837695693969726562e+01
4.075630187988281250e+01,1.215189838409423828e+01,1.818291854858398438e+01
4.117647171020507812e+01,1.215189838409423828e+01,1.799903488159179688e+01
4.159663772583007812e+01,1.215189838409423828e+01,1.782247352600097656e+01
4.201680755615234375e+01,1.215189838409423828e+01,1.765099143981933594e+01
4.243697357177734375e+01,1.215189838409423828e+01,1.748291206359863281e+01
4.285714340209960938e+01,1.215189838409423828e+01,1.731701660156250000e+01
4.327730941772460938e+01,1.215189838409423828e+01,1.715251350402832031e+01
4.369747924804687500e+01,1.215189838409423828e+01,1.698895454406738281e+01
4.411764526367187500e+01,1.215189838409423828e+01,1.682617378234863281e+01
4.453781509399414062e+01,1.215189838409423828e+01,1.666425514221191406e+01
4.495798492431640625e+01,1.215189838409423828e+01,1.650347137451171875e+01
4.537815093994140625e+01,1.215189838409423828e+01,1.634427452087402344e+01
4.579832077026367188e+01,1.215189838409423828e+01,1.618724441528320312e+01
4.621848678588867188e+01,1.215189838409423828e+01,1.603311538696289062e+01
4.663865661621093750e+01,1.215189838409423828e+01,1.588263130187988281e+01
4.705882263183593750e+01,1.215189838409423828e+01,1.573668384552001953e+01
4.747899246215820312e+01,1.215189838409423828e+01,1.559613132476806641e+01
4.789915847778320312e+01,1.215189838409423828e+01,1.546181297302246094e+01
4.831932830810546875e+01,1.215189838409423828e+01,1.533452892303466797e+01
4.873949432373046875e+01,1.215189838409423828e+01,1.521494388580322266e+01
4.915966415405273438e+01,1.215189838409423828e+01,1.510363674163818359e+01
4.957983016967773438e+01,1.215189838409423828e+01,1.500099468231201172e+01
5.000000000000000000e+01,1.215189838409423828e+01,1.490727615356445312e+01
0.000000000000000000e+00,1.253164577484130859e+01,1.092818298339843750e+02
4.201680719852447510e-01,1.253164577484130859e+01,1.092326507568359375e+02
8.403361439704895020e-01,1.253164577484130859e+01,1.093023605346679688e+02
1.260504245758056641e+00,1.253164577484130859e+01,1.094864501953125000e+02
1.680672287940979004e+00,1.253164577484130859e+01,1.097495193481445312e+02
2.100840330123901367e+00,1.253164577484130859e+01,1.100249786376953125e+02
2.521008491516113281e+00,1.253164577484130859e+01,1.102536468505859375e+02
2.941176414489746094e+00,1.253164577484130859e+01,1.104115829467773438e+02
3.361344575881958008e+00,1.253164577484130859e+01,1.104965362548828125e+02
3.781512498855590820e+00,1.253164577484130859e+01,1.105109252929687500e+02
4.201680660247802734e+00,1.253164577484130859e+01,1.104572372436523438e+02
4.621848583221435547e+00,1.253164577484130859e+01,1.103353729248046875e+02
5.042016983032226562e+00,1.253164577484130859e+01,1.101385192871093750e+02
5.462184906005859375e+00,1.253164577484130859e+01,1.098524017333984375e+02
5.882352828979492188e+00,1.253164577484130859e+01,1.094607162475585938e+02
6.302521228790283203e+00,1.253164577484130859e+01,1.089612579345703125e+02
6.722689151763916016e+00,1.253164577484130859e+01,1.083838882446289062e+02
7.142857074737548828e+00,1.253164577484130859e+01,1.077894287109375000e+02
7.563024997711181641e+00,1.253164577484130859e+01,1.072383651733398438e+02
7.983193397521972656e+00,1.253164577484130859e+01,1.067583084106445312e+02
8.403361320495605469e+00,1.253164577484130859e+01,1.063397674560546875e+02
8.823529243469238281e+00,1.253164577484130859e+01,1.059536819458007812e+02
9.243697166442871094e+00,1.253164577484130859e+01,1.055675811767578125e+02
9.663865089416503906e+00,1.253164577484130859e+01,1.051523056030273438e+02
1.008403396606445312e+01,1.253164577484130859e+01,1.046831359863281250e+02
1.050420188903808594e+01,1.253164577484130859e+01,1.041400527954101562e+02
1.092436981201171875e+01,1.253164577484130859e+01,1.035102233886718750e+02
1.134453773498535156e+01,1.253164577484130859e+01,1.027909774780273438e+02
1.176470565795898438e+01,1.253164577484130859e+01,1.019927062988281250e+02
1.218487358093261719e+01,1.253164577484130859e+01,1.011381607055664062e+02
1.260504245758056641e+01,1.253164577484130859e+01,1.002568283081054688e+02
1.302521038055419922e+01,1.253164577484130859e+01,9.937558746337890625e+01
1.344537830352783203e+01,1.253164577484130859e+01,9.850895690917968750e+01
1.386554622650146484e+01,1.253164577484130859e+01,9.765975952148437500e+01
1.428571414947509766e+01,1.253164577484130859e+01,9.683154296875000000e+01
1.470588207244873047e+01,1.253164577484130859e+01,9.604162597656250000e+01
1.512604999542236328e+01,1.253164577484130859e+01,9.531681060791015625e+01
1.554621887207031250e+01,1.253164577484130859e+01,9.467277526855468750e+01
1.596638679504394531e+01,1.253164577484130859e+01,9.410199737548828125e+01
1.638655471801757812e+01,1.253164577484130859e+01,9.358408355712890625e+01
1.680672264099121094e+01,1.253164577484130859e+01,9.310306549072265625e+01
1.722689056396484375e+01,1.253164577484130859e+01,9.265487670898437500e+01
1.764705848693847656e+01,1.253164577484130859e+01,9.224511718750000000e+01
1.806722640991210938e+01,1.253164577484130859e+01,9.188320922851562500e+01
1.848739433288574219e+01,1.253164577484130859e+01,9.157833862304687500e+01
1.890756225585937500e+01,1.253164577484130859e+01,9.133730316162109375e+01
1.932773017883300781e+01,1.253164577484130859e+01,9.116329956054687500e+01
1.974790000915527344e+01,1.253164577484130859e+01,9.105660247802734375e+01
2.016806793212890625e+01,1.253164577484130859e+01,9.101401519775390625e+01
2.058823585510253906e+01,1.253164577484130859e+01,9.103012084960937500e+01
2.100840377807617188e+01,1.253164577484130859e+01,9.109768676757812500e+01
2.142857170104980469e+01,1.253164577484130859e+01,9.120808410644531250e+01
2.184873962402343750e+01,1.253164577484130859e+01,9.135189056396484375e+01
2.226890754699707031e+01,1.253164577484130859e+01,9.151888275146484375e+01
2.268907546997070312e+01,1.253164577484130859e+01,9.169763183593750000e+01
2.310924339294433594e+01,1.253164577484130859e+01,9.187444305419921875e+01
2.352941131591796875e+01,1.253164577484130859e+01,9.203172302246093750e+01
2.394957923889160156e+01,1.253164577484130859e+01,9.214598083496093750e+01
2.436974716186523438e+01,1.253164577484130859e+01,9.218589019775390625e+01
2.478991508483886719e+01,1.253164577484130859e+01,9.211079406738281250e+01
2.521008491516113281e+01,1.253164577484130859e+01,9.187033081054687500e+01
2.563025283813476562e+01,1.253164577484130859e+01,9.140583801269531250e+01
2.605042076110839844e+01,1.253164577484130859e+01,9.065351867675781250e+01
2.647058868408203125e+01,1.253164577484130859e+01,8.955060577392578125e+01
2.689075660705566406e+01,1.253164577484130859e+01,8.804264831542968750e+01
2.731092453002929688e+01,1.253164577484130859e+01,8.609214019775390625e+01
2.773109245300292969e+01,1.253164577484130859e+01,8.368534851074218750e+01
2.815126037597656250e+01,1.253164577484130859e+01,8.083628845214843750e+01
2.857142829895019531e+01,1.253164577484130859e+01,7.758592987060546875e+01
2.899159622192382812e+01,1.253164577484130859e+01,7.399707794189453125e+01
2.941176414489746094e+01,1.253164577484130859e+01,7.014774322509765625e+01
2.983193206787109375e+01,1.253164577484130859e+01,6.612326812744140625e+01
3.025209999084472656e+01,1.253164577484130859e+01,6.201129150390625000e+01
3.067226982116699219e+01,1.253164577484130859e+01,5.789706802368164062e+01
3.109243774414062500e+01,1.253164577484130859e+01,5.386081695556640625e+01
3.151260566711425781e+01,1.253164577484130859e+01,4.997449874877929688e+01
3.193277359008789062e+01,1.253164577484130859e+01,4.629845046997070312e+01
3.235293960571289062e+01,1.253164577484130859e+01,4.287893295288085938e+01
3.277310943603515625e+01,1.253164577484130859e+01,3.974637985229492188e+01
3.319327545166015625e+01,1.253164577484130859e+01,3.691580963134765625e+01
3.361344528198242188e+01,1.253164577484130859e+01,3.438836669921875000e+01
3.403361511230468750e+01,1.253164577484130859e+01,3.215426254272460938e+01
3.445378112792968750e+01,1.253164577484130859e+01,3.019588851928710938e+01
3.487395095825195312e+01,1.253164577484130859e+01,2.849055671691894531e+01
3.529411697387695312e+01,1.253164577484130859e+01,2.701333045959472656e+01
3.571428680419921875e+01,1.253164577484130859e+01,2.573858642578125000e+01
3.613445281982421875e+01,1.253164577484130859e+01,2.464155960083007812e+01
3.655462265014648438e+01,1.253164577484130859e+01,2.369906997680664062e+01
3.697478866577148438e+01,1.253164577484130859e+01,2.288999938964843750e+01
3.739495849609375000e+01,1.253164577484130859e+01,2.219539833068847656e+01
3.781512451171875000e+01,1.253164577484130859e+01,2.159847068786621094e+01
3.823529434204101562e+01,1.253164577484130859e+01,2.108444023132324219e+01
3.865546035766601562e+01,1.253164577484130859e+01,2.064031600952148438e+01
3.907563018798828125e+01,1.253164577484130859e+01,2.025472450256347656e+01
3.949580001831054688e+01,1.253164577484130859e+01,1.991770553588867188e+01
3.991596603393554688e+01,1.253164577484130859e+01,1.962061119079589844e+01
4.033613586425781250e+01,1.253164577484130859e+01,1.935587501525878906e+01
4.075630187988281250e+01,1.253164577484130859e+01,1.911701393127441406e+01
4.117647171020507812e+01,1.253164577484130859e+01,1.889839363098144531e+01
4.159663772583007812e+01,1.253164577484130859e+01,1.869529724121093750e+01
4.201680755615234375e+01,1.253164577484130859e+01,1.850374794006347656e+01
4.243697357177734375e+01,1.253164577484130859e+01,1.832050132751464844e+01
4.285714340209960938e+01,1.253164577484130859e+01,1.814296722412109375e+01
4.327730941772460938e+01,1.253164577484130859e+01,1.796914482116699219e+01
4.369747924804687500e+01,1.253164577484130859e+01,1.779759216308593750e+01
4.411764526367187500e+01,1.253164577484130859e+01,1.762730598449707031e+01
4.453781509399414062e+01,1.253164577484130859e+01,1.745769500732421875e+01
4.495798492431640625e+01,1.253164577484130859e+01,1.728849411010742188e+01
4.537815093994140625e+01,1.253164577484130859e+01,1.711970329284667969e+01
4.579832077026367188e+01,1.253164577484130859e+01,1.695153617858886719e+01
4.621848678588867188e+01,1.253164577484130859e+01,1.678438758850097656e+01
4.663865661621093750e+01,1.253164577484130859e+01,1.661878585815429688e+01
4.705882263183593750e+01,1.253164577484130859e+01,1.645536041259765625e+01
4.747899246215820312e+01,1.253164577484130859e+01,1.629487419128417969e+01
4.789915847778320312e+01,1.253164577484130859e+01,1.613811302185058594e+01
4.831932830810546875e+01,1.253164577484130859e+01,1.598596096038818359e+01
4.873949432373046875e+01,1.253164577484130859e+01,1.583926773071289062e+01
4.915966415405273438e+01,1.253164577484130859e+01,1.569890308380126953e+01
4.957983016967773438e+01,1.253164577484130859e+01,1.556562900543212891e+01
5.000000000000000000e+01,1.253164577484130859e+01,1.544016647338867188e+01
0.000000000000000000e+00,1.291139221191406250e+01,1.098137512207031250e+02
4.201680719852447510e-01,1.291139221191406250e+01,1.097843322753906250e+02
8.403361439704895020e-01,1.291139221191406250e+01,1.098700027465820312e+02
1.260504245758056641e+00,1.291139221191406250e+01,1.100645446777343750e+02
1.680672287940979004e+00,1.291139221191406250e+01,1.103310089111328125e+02
2.100840330123901367e+00,1.291139221191406250e+01,1.106027603149414062e+02
2.521008491516113281e+00,1.291139221191406250e+01,1.108231124877929688e+02
2.941176414489746094e+00,1.291139221191406250e+01,1.109729766845703125e+02
3.361344575881958008e+00,1.291139221191406250e+01,1.110556564331054688e+02
3.781512498855590820e+00,1.291139221191406250e+01,1.110754699707031250e+02
4.201680660247802734e+00,1.291139221191406250e+01,1.110343170166015625e+02
4.621848583221435547e+00,1.291139221191406250e+01,1.109323425292968750e+02
5.042016983032226562e+00,1.291139221191406250e+01,1.107644195556640625e+02
5.462184906005859375e+00,1.291139221191406250e+01,1.105177764892578125e+02
5.882352828979492188e+00,1.291139221191406250e+01,1.101742858886718750e+02
6.302521228790283203e+00,1.291139221191406250e+01,1.097216339111328125e+02
6.722689151763916016e+00,1.291139221191406250e+01,1.091729202270507812e+02
7.142857074737548828e+00,1.291139221191406250e+01,1.085771942138671875e+02
7.563024997711181641e+00,1.291139221191406250e+01,1.080010910034179688e+02
7.983193397521972656e+00,1.291139221191406250e+01,1.074911727905273438e+02
8.403361320495605469e+00,1.291139221191406250e+01,1.070545883178710938e+02
8.823529243469238281e+00,1.291139221191406250e+01,1.066692657470703125e+02
9.243697166442871094e+00,1.291139221191406250e+01,1.063034667968750000e+02
9.663865089416503906e+00,1.291139221191406250e+01,1.059266052246093750e+02
1.008403396606445312e+01,1.291139221191406250e+01,1.055124282836914062e+02
1.050420188903808594e+01,1.291139221191406250e+01,1.050387496948242188e+02
1.092436981201171875e+01,1.291139221191406250e+01,1.044879455566406250e+02
1.134453773498535156e+01,1.291139221191406250e+01,1.038491210937500000e+02
1.176470565795898438e+01,1.291139221191406250e+01,1.031215209960937500e+02
1.218487358093261719e+01,1.291139221191406250e+01,1.023167343139648438e+02
1.260504245758056641e+01,1.291139221191406250e+01,1.014573898315429688e+02
1.302521038055419922e+01,1.291139221191406250e+01,1.005715484619140625e+02
1.344537830352783203e+01,1.291139221191406250e+01,9.968417358398437500e+01
1.386554622650146484e+01,1.291139221191406250e+01,9.880853271484375000e+01
1.428571414947509766e+01,1.291139221191406250e+01,9.794684600830078125e+01
1.470588207244873047e+01,1.291139221191406250e+01,9.710356140136718750e+01
1.512604999542236328e+01,1.291139221191406250e+01,9.629883575439453125e+01
1.554621887207031250e+01,1.291139221191406250e+01,9.556365203857421875e+01
1.596638679504394531e+01,1.291139221191406250e+01,9.491641235351562500e+01
1.638655471801757812e+01,1.291139221191406250e+01,9.434956359863281250e+01
1.680672264099121094e+01,1.291139221191406250e+01,9.383927917480468750e+01
1.722689056396484375e+01,1.291139221191406250e+01,9.336567687988281250e+01
1.764705848693847656e+01,1.291139221191406250e+01,9.292215728759765625e+01
1.806722640991210938e+01,1.291139221191406250e+01,9.251316070556640625e+01
1.848739433288574219e+01,1.291139221191406250e+01,9.214826965332031250e+01
1.890756225585937500e+01,1.291139221191406250e+01,9.183730316162109375e+01
1.932773017883300781e+01,1.291139221191406250e+01,9.158786010742187500e+01
1.974790000915527344e+01,1.291139221191406250e+01,9.140431213378906250e+01
2.016806793212890625e+01,1.291139221191406250e+01,9.128762054443359375e+01
2.058823585510253906e+01,1.291139221191406250e+01,9.123600769042968750e+01
2.100840377807617188e+01,1.291139221191406250e+01,9.124497222900390625e+01
2.142857170104980469e+01,1.291139221191406250e+01,9.130812835693359375e+01
2.184873962402343750e+01,1.291139221191406250e+01,9.141773986816406250e+01
2.226890754699707031e+01,1.291139221191406250e+01,9.156514739990234375e+01
2.268907546997070312e+01,1.291139221191406250e+01,9.174110412597656250e+01
2.310924339294433594e+01,1.291139221191406250e+01,9.193509674072265625e+01
2.352941131591796875e+01,1.291139221191406250e+01,9.213539123535156250e+01
2.394957923889160156e+01,1.291139221191406250e+01,9.232723236083984375e+01
2.436974716186523438e+01,1.291139221191406250e+01,9.249194335937500000e+01
2.478991508483886719e+01,1.291139221191406250e+01,9.260465240478515625e+01
