x,y,t,u
-0.375,0.6875,20.166666666666668,0.15105076438600584
-0.375,0.75,20.166666666666668,0.11828205535003962
-0.375,0.8125,20.166666666666668,0.07448726420306483
-0.375,0.875,20.166666666666668,0.03734386646998409
-0.375,0.9375,20.166666666666668,0.013714014143885182
-0.375,1.0,20.166666666666668,4.473999378935085e-09
-0.3125,-1.0,20.166666666666668,1.8952671669965285e-36
-0.3125,-0.9375,20.166666666666668,1.1821828192443103e-06
-0.3125,-0.875,20.166666666666668,-8.140910971849076e-07
-0.3125,-0.8125,20.166666666666668,-1.504770759212652e-08
-0.3125,-0.75,20.166666666666668,6.778992062806917e-07
-0.3125,-0.6875,20.166666666666668,-6.65828704436868e-07
-0.3125,-0.625,20.166666666666668,3.8166942586171524e-07
-0.3125,-0.5625,20.166666666666668,6.06517862400289e-07
-0.3125,-0.5,20.166666666666668,-1.99709344358522e-06
-0.3125,-0.4375,20.166666666666668,1.5401970202410036e-05
-0.3125,-0.375,20.166666666666668,0.00018169728244413007
-0.3125,-0.3125,20.166666666666668,0.0004923225551446318
-0.3125,-0.25,20.166666666666668,0.0041382007831446
-0.3125,-0.1875,20.166666666666668,0.01379545734477998
-0.3125,-0.125,20.166666666666668,0.03544212880677483
-0.3125,-0.0625,20.166666666666668,0.07657109488111079
-0.3125,0.0,20.166666666666668,0.12718964203403682
-0.3125,0.0625,20.166666666666668,0.16162667271547038
-0.3125,0.125,20.166666666666668,0.17621968381782935
-0.3125,0.1875,20.166666666666668,0.15007253657907427
-0.3125,0.25,20.166666666666668,0.11082425218090322
-0.3125,0.3125,20.166666666666668,0.06680520404993176
-0.3125,0.375,20.166666666666668,0.049607806515825845
-0.3125,0.4375,20.166666666666668,0.05150715727625905
-0.3125,0.5,20.166666666666668,0.07310743619045404
-0.3125,0.5625,20.166666666666668,0.11951704671817706
-0.3125,0.625,20.166666666666668,0.15858417610378833
-0.3125,0.6875,20.166666666666668,0.17944563601057675
-0.3125,0.75,20.166666666666668,0.16448000655037712
-0.3125,0.8125,20.166666666666668,0.11606970309874777
-0.3125,0.875,20.166666666666668,0.06305585814298752
-0.3125,0.9375,20.166666666666668,0.024528892252451397
-0.3125,1.0,20.166666666666668,1.1817273334190632e-08
-0.25,-1.0,20.166666666666668,1.007565091130853e-35
-0.25,-0.9375,20.166666666666668,2.6014702023706685e-06
-0.25,-0.875,20.166666666666668,-2.8280923224951737e-06
-0.25,-0.8125,20.166666666666668,3.5304830895392007e-06
-0.25,-0.75,20.166666666666668,-4.174787867049346e-06
-0.25,-0.6875,20.166666666666668,3.854225727386594e-06
-0.25,-0.625,20.166666666666668,-1.7425920326330076e-06
-0.25,-0.5625,20.166666666666668,-2.4304362760165793e-06
-0.25,-0.5,20.166666666666668,1.3712855469672792e-05
-0.25,-0.4375,20.166666666666668,2.462098333403306e-05
-0.25,-0.375,20.166666666666668,0.0003881053699671083
-0.25,-0.3125,20.166666666666668,0.0010933533535122883
-0.25,-0.25,20.166666666666668,0.00785294753783978
-0.25,-0.1875,20.166666666666668,0.02350919236586336
-0.25,-0.125,20.166666666666668,0.056773309135279906
-0.25,-0.0625,20.166666666666668,0.10423270418604444
-0.25,0.0,20.166666666666668,0.1586064410463548
-0.25,0.0625,20.166666666666668,0.15778126798933562
-0.25,0.125,20.166666666666668,0.1352847239081015
-0.25,0.1875,20.166666666666668,0.06829643341040297
-0.25,0.25,20.166666666666668,0.009938661620082775
-0.25,0.3125,20.166666666666668,-0.042055436165219166
-0.25,0.375,20.166666666666668,-0.057143113296885054
-0.25,0.4375,20.166666666666668,-0.05536143289643847
-0.25,0.5,20.166666666666668,-0.03617668493630136
-0.25,0.5625,20.166666666666668,0.019255928266421543
-0.25,0.625,20.166666666666668,0.08405258967885165
-0.25,0.6875,20.166666666666668,0.14481562339924192
-0.25,0.75,20.166666666666668,0.17414405094186017
-0.25,0.8125,20.166666666666668,0.14922327487053957
-0.25,0.875,20.166666666666668,0.09335828229328046
-0.25,0.9375,20.166666666666668,0.04032948829475522
-0.25,1.0,20.166666666666668,6.282318551822383e-08
-0.1875,-1.0,20.166666666666668,2.4131604560123503e-35
-0.1875,-0.9375,20.166666666666668,3.684808921599677e-06
-0.1875,-0.875,20.166666666666668,-4.773918293386065e-06
-0.1875,-0.8125,20.166666666666668,7.899391261425596e-06
-0.1875,-0.75,20.166666666666668,-1.0642290940952849e-05
-0.1875,-0.6875,20.166666666666668,9.944438981079558e-06
-0.1875,-0.625,20.166666666666668,-4.621543233579939e-06
-0.1875,-0.5625,20.166666666666668,-6.560630820744676e-06
-0.1875,-0.5,20.166666666666668,3.4729714440817486e-05
-0.1875,-0.4375,20.166666666666668,3.427602975198174e-05
-0.1875,-0.375,20.166666666666668,0.0006222137945279394
-0.1875,-0.3125,20.166666666666668,0.0017804984648603697
-0.1875,-0.25,20.166666666666668,0.0118060980705168
-0.1875,-0.1875,20.166666666666668,0.033257520888156526
-0.1875,-0.125,20.166666666666668,0.0771895816090731
-0.1875,-0.0625,20.166666666666668,0.1272636423699402
-0.1875,0.0,20.166666666666668,0.18032939422898486
-0.1875,0.0625,20.166666666666668,0.14316756075625828
-0.1875,0.125,20.166666666666668,0.0866435569027586
-0.1875,0.1875,20.166666666666668,-0.00963135951142584
-0.1875,0.25,20.166666666666668,-0.07585221678106527
-0.1875,0.3125,20.166666666666668,-0.12517478769696527
-0.1875,0.375,20.166666666666668,-0.1351378297611512
-0.1875,0.4375,20.166666666666668,-0.13384787514460103
-0.1875,0.5,20.166666666666668,-0.12094890334342899
-0.1875,0.5625,20.166666666666668,-0.0678179729287071
-0.1875,0.625,20.166666666666668,0.010435608343669025
-0.1875,0.6875,20.166666666666668,0.10072213172179527
-0.1875,0.75,20.166666666666668,0.17099888892388038
-0.1875,0.8125,20.166666666666668,0.17387991843106743
-0.1875,0.875,20.166666666666668,0.12050992435552049
-0.1875,0.9375,20.166666666666668,0.05567888538196175
-0.1875,1.0,20.166666666666668,1.504641519915627e-07
-0.125,-1.0,20.166666666666668,4.945064833595451e-35
-0.125,-0.9375,20.166666666666668,3.995351770621337e-06
-0.125,-0.875,20.166666666666668,-6.40880564771831e-06
-0.125,-0.8125,20.166666666666668,1.3570814557482217e-05
-0.125,-0.75,20.166666666666668,-1.985819847493924e-05
-0.125,-0.6875,20.166666666666668,1.8730926952218832e-05
-0.125,-0.625,20.166666666666668,-8.799766786870354e-06
-0.125,-0.5625,20.166666666666668,-1.2571927836391e-05
-0.125,-0.5,20.166666666666668,6.483200870228071e-05
-0.125,-0.4375,20.166666666666668,4.457392517820311e-05
-0.125,-0.375,20.166666666666668,0.0008995468913297778
-0.125,-0.3125,20.166666666666668,0.002602909685857539
-0.125,-0.25,20.166666666666668,0.0160401621507902
-0.125,-0.1875,20.166666666666668,0.04264844118864241
-0.125,-0.125,20.166666666666668,0.09498707914177071
-0.125,-0.0625,20.166666666666668,0.1408726450822736
-0.125,0.0,20.166666666666668,0.1836150006726467
-0.125,0.0625,20.166666666666668,0.11149297733214124
-0.125,0.125,20.166666666666668,0.02985416291486528
-0.125,0.1875,20.166666666666668,-0.07132280877049542
-0.125,0.25,20.166666666666668,-0.12400943888828975
-0.125,0.3125,20.166666666666668,-0.15155933294436602
-0.125,0.375,20.166666666666668,-0.15165556170274083
-0.125,0.4375,20.166666666666668,-0.15147247252823573
-0.125,0.5,20.166666666666668,-0.15100122840489577
-0.125,0.5625,20.166666666666668,-0.12056581168527866
-0.125,0.625,20.166666666666668,-0.05283853915591347
-0.125,0.6875,20.166666666666668,0.04478480419801966
-0.125,0.75,20.166666666666668,0.14588737728900908
-0.125,0.8125,20.166666666666668,0.1820418645839636
-0.125,0.875,20.166666666666668,0.140606130183265
-0.125,0.9375,20.166666666666668,0.0694912048528364
-0.125,1.0,20.166666666666668,3.083321645174631e-07
-0.0625,-1.0,20.166666666666668,7.046993921692179e-35
-0.0625,-0.9375,20.166666666666668,3.793292644959772e-06
-0.0625,-0.875,20.166666666666668,-7.033917623709689e-06
-0.0625,-0.8125,20.166666666666668,1.697321820543819e-05
-0.0625,-0.75,20.166666666666668,-2.5784814922377093e-05
-0.0625,-0.6875,20.166666666666668,2.4469327934335732e-05
-0.0625,-0.625,20.166666666666668,-1.1550011643742073e-05
-0.0625,-0.5625,20.166666666666668,-1.6488052346090494e-05
-0.0625,-0.5,20.166666666666668,8.452433012477267e-05
-0.0625,-0.4375,20.166666666666668,5.2074164933140255e-05
-0.0625,-0.375,20.166666666666668,0.001081728494598471
-0.0625,-0.3125,20.166666666666668,0.003140915140836896
-0.0625,-0.25,20.166666666666668,0.018692142122322866
-0.0625,-0.1875,20.166666666666668,0.04827495713529425
-0.0625,-0.125,20.166666666666668,0.10514863194230661
-0.0625,-0.0625,20.166666666666668,0.14727186031351547
-0.0625,0.0,20.166666666666668,0.18221033143804516
-0.0625,0.0625,20.166666666666668,0.09088566479834455
-0.0625,0.125,20.166666666666668,-0.0029945424655362478
-0.0625,0.1875,20.166666666666668,-0.10212132435918683
-0.0625,0.25,20.166666666666668,-0.14413162377938582
-0.0625,0.3125,20.166666666666668,-0.15734139221450386
-0.0625,0.375,20.166666666666668,-0.15190258534009488
-0.0625,0.4375,20.166666666666668,-0.15236547120630467
-0.0625,0.5,20.166666666666668,-0.15891676662136708
-0.0625,0.5625,20.166666666666668,-0.14354408890470896
-0.0625,0.625,20.166666666666668,-0.08562545313023162
-0.0625,0.6875,20.166666666666668,0.011774205289180727
-0.0625,0.75,20.166666666666668,0.12778545742452166
-0.0625,0.8125,20.166666666666668,0.1838200841209782
-0.0625,0.875,20.166666666666668,0.15119046965869082
-0.0625,0.9375,20.166666666666668,0.07747288068413524
-0.0625,1.0,20.166666666666668,4.3939057673323724e-07
0.0,-1.0,20.166666666666668,8.939487445212932e-35
0.0,-0.9375,20.166666666666668,3.3415515338548457e-06
0.0,-0.875,20.166666666666668,-7.1671806920339165e-06
0.0,-0.8125,20.166666666666668,1.927041087347573e-05
0.0,-0.75,20.166666666666668,-3.0109258983143757e-05
0.0,-0.6875,20.166666666666668,2.8723044017036282e-05
0.0,-0.625,20.166666666666668,-1.3604706007830435e-05
0.0,-0.5625,20.166666666666668,-1.9383644635924028e-05
0.0,-0.5,20.166666666666668,9.914608448896947e-05
0.0,-0.4375,20.166666666666668,5.821170173902068e-05
0.0,-0.375,20.166666666666668,0.0012175630001254154
0.0,-0.3125,20.166666666666668,0.003540390118295657
0.0,-0.25,20.166666666666668,0.020573508789736107
0.0,-0.1875,20.166666666666668,0.05206787898848253
0.0,-0.125,20.166666666666668,0.11159081194362512
0.0,-0.0625,20.166666666666668,0.15015927859154415
0.0,0.0,20.166666666666668,0.17852108781344211
0.0,0.0625,20.166666666666668,0.0756690809503715
0.0,0.125,20.166666666666668,-0.024182039033596014
0.0,0.1875,20.166666666666668,-0.11787227986043075
0.0,0.25,20.166666666666668,-0.15059829406106745
0.0,0.3125,20.166666666666668,-0.1530882392577459
0.0,0.375,20.166666666666668,-0.14422435126364122
0.0,0.4375,20.166666666666668,-0.14510871824319266
0.0,0.5,20.166666666666668,-0.15604975392353382
0.0,0.5625,20.166666666666668,-0.15202198649730475
0.0,0.625,20.166666666666668,-0.10356241846366221
0.0,0.6875,20.166666666666668,-0.010069071988023752
0.0,0.75,20.166666666666668,0.11309782169629501
0.0,0.8125,20.166666666666668,0.18248887057988974
0.0,0.875,20.166666666666668,0.15714169846850415
0.0,0.9375,20.166666666666668,0.08261452321036998
0.0,1.0,20.166666666666668,5.573903692694601e-07
0.0625,-1.0,20.166666666666668,7.046993921692188e-35
0.0625,-0.9375,20.166666666666668,3.7932926449701464e-06
0.0625,-0.875,20.166666666666668,-7.033917623705956e-06
0.0625,-0.8125,20.166666666666668,1.6973218205432952e-05
0.0625,-0.75,20.166666666666668,-2.5784814922375135e-05
0.0625,-0.6875,20.166666666666668,2.446932793434042e-05
0.0625,-0.625,20.166666666666668,-1.1550011643745319e-05
0.0625,-0.5625,20.166666666666668,-1.648805234609566e-05
0.0625,-0.5,20.166666666666668,8.452433012478056e-05
0.0625,-0.4375,20.166666666666668,5.20741649331391e-05
0.0625,-0.375,20.166666666666668,0.00108172849459847
0.0625,-0.3125,20.166666666666668,0.003140915140836904
0.0625,-0.25,20.166666666666668,0.018692142122322897
0.0625,-0.1875,20.166666666666668,0.0482749571352943
0.0625,-0.125,20.166666666666668,0.10514863194230666
0.0625,-0.0625,20.166666666666668,0.1472718603135155
0.0625,0.0,20.166666666666668,0.1822103314380451
0.0625,0.0625,20.166666666666668,0.09088566479834444
0.0625,0.125,20.166666666666668,-0.0029945424655364126
0.0625,0.1875,20.166666666666668,-0.10212132435918694
0.0625,0.25,20.166666666666668,-0.14413162377938593
0.0625,0.3125,20.166666666666668,-0.15734139221450402
0.0625,0.375,20.166666666666668,-0.1519025853400949
0.0625,0.4375,20.166666666666668,-0.15236547120630464
0.0625,0.5,20.166666666666668,-0.15891676662136706
0.0625,0.5625,20.166666666666668,-0.14354408890470893
0.0625,0.625,20.166666666666668,-0.08562545313023169
0.0625,0.6875,20.166666666666668,0.011774205289180547
0.0625,0.75,20.166666666666668,0.1277854574245215
0.0625,0.8125,20.166666666666668,0.18382008412097822
0.0625,0.875,20.166666666666668,0.15119046965869087
0.0625,0.9375,20.166666666666668,0.07747288068413524
0.0625,1.0,20.166666666666668,4.393905767332378e-07
0.125,-1.0,20.166666666666668,4.945064833595454e-35
0.125,-0.9375,20.166666666666668,3.995351770633258e-06
0.125,-0.875,20.166666666666668,-6.40880564771495e-06
0.125,-0.8125,20.166666666666668,1.35708145574771e-05
0.125,-0.75,20.166666666666668,-1.9858198474939133e-05
0.125,-0.6875,20.166666666666668,1.8730926952229603e-05
0.125,-0.625,20.166666666666668,-8.799766786871992e-06
0.125,-0.5625,20.166666666666668,-1.2571927836398865e-05
0.125,-0.5,20.166666666666668,6.48320087022902e-05
0.125,-0.4375,20.166666666666668,4.457392517820101e-05
0.125,-0.375,20.166666666666668,0.0008995468913297757
0.125,-0.3125,20.166666666666668,0.002602909685857548
0.125,-0.25,20.166666666666668,0.016040162150790238
0.125,-0.1875,20.166666666666668,0.04264844118864246
0.125,-0.125,20.166666666666668,0.09498707914177074
0.125,-0.0625,20.166666666666668,0.14087264508227362
0.125,0.0,20.166666666666668,0.1836150006726467
0.125,0.0625,20.166666666666668,0.11149297733214115
0.125,0.125,20.166666666666668,0.029854162914865135
0.125,0.1875,20.166666666666668,-0.07132280877049553
0.125,0.25,20.166666666666668,-0.12400943888828996
0.125,0.3125,20.166666666666668,-0.15155933294436635
0.125,0.375,20.166666666666668,-0.15165556170274094
0.125,0.4375,20.166666666666668,-0.15147247252823573
0.125,0.5,20.166666666666668,-0.15100122840489577
0.125,0.5625,20.166666666666668,-0.12056581168527865
0.125,0.625,20.166666666666668,-0.052838539155913536
0.125,0.6875,20.166666666666668,0.04478480419801946
0.125,0.75,20.166666666666668,0.14588737728900883
0.125,0.8125,20.166666666666668,0.18204186458396363
0.125,0.875,20.166666666666668,0.14060613018326512
0.125,0.9375,20.166666666666668,0.06949120485283636
0.125,1.0,20.166666666666668,3.0833216451746336e-07
0.1875,-1.0,20.166666666666668,2.413160456012348e-35
0.1875,-0.9375,20.166666666666668,3.684808921595009e-06
0.1875,-0.875,20.166666666666668,-4.7739182933915e-06
0.1875,-0.8125,20.166666666666668,7.899391261431623e-06
0.1875,-0.75,20.166666666666668,-1.0642290940962471e-05
0.1875,-0.6875,20.166666666666668,9.94443898109933e-06
0.1875,-0.625,20.166666666666668,-4.621543233570022e-06
0.1875,-0.5625,20.166666666666668,-6.560630820750205e-06
0.1875,-0.5,20.166666666666668,3.472971444081586e-05
0.1875,-0.4375,20.166666666666668,3.427602975197921e-05
0.1875,-0.375,20.166666666666668,0.0006222137945279371
0.1875,-0.3125,20.166666666666668,0.0017804984648603687
0.1875,-0.25,20.166666666666668,0.01180609807051681
0.1875,-0.1875,20.166666666666668,0.03325752088815654
0.1875,-0.125,20.166666666666668,0.0771895816090731
0.1875,-0.0625,20.166666666666668,0.1272636423699402
0.1875,0.0,20.166666666666668,0.1803293942289848
0.1875,0.0625,20.166666666666668,0.1431675607562583
0.1875,0.125,20.166666666666668,0.08664355690275866
0.1875,0.1875,20.166666666666668,-0.009631359511425712
0.1875,0.25,20.166666666666668,-0.07585221678106528
0.1875,0.3125,20.166666666666668,-0.1251747876969655
0.1875,0.375,20.166666666666668,-0.13513782976115132
0.1875,0.4375,20.166666666666668,-0.13384787514460106
0.1875,0.5,20.166666666666668,-0.12094890334342896
0.1875,0.5625,20.166666666666668,-0.067817972928707
0.1875,0.625,20.166666666666668,0.010435608343669078
0.1875,0.6875,20.166666666666668,0.10072213172179514
0.1875,0.75,20.166666666666668,0.17099888892388002
0.1875,0.8125,20.166666666666668,0.17387991843106718
0.1875,0.875,20.166666666666668,0.12050992435552052
0.1875,0.9375,20.166666666666668,0.055678885381961654
0.1875,1.0,20.166666666666668,1.5046415199156282e-07
0.25,-1.0,20.166666666666668,1.0075650911308517e-35
0.25,-0.9375,20.166666666666668,2.6014702023563604e-06
0.25,-0.875,20.166666666666668,-2.8280923224972396e-06
0.25,-0.8125,20.166666666666668,3.5304830895431885e-06
0.25,-0.75,20.166666666666668,-4.174787867056228e-06
0.25,-0.6875,20.166666666666668,3.854225727401651e-06
0.25,-0.625,20.166666666666668,-1.7425920326233645e-06
0.25,-0.5625,20.166666666666668,-2.4304362760192017e-06
0.25,-0.5,20.166666666666668,1.3712855469667142e-05
0.25,-0.4375,20.166666666666668,2.4620983334032583e-05
0.25,-0.375,20.166666666666668,0.00038810536996710635
0.25,-0.3125,20.166666666666668,0.0010933533535122785
0.25,-0.25,20.166666666666668,0.007852947537839787
0.25,-0.1875,20.166666666666668,0.023509192365863373
0.25,-0.125,20.166666666666668,0.0567733091352799
0.25,-0.0625,20.166666666666668,0.10423270418604445
0.25,0.0,20.166666666666668,0.1586064410463549
0.25,0.0625,20.166666666666668,0.15778126798933576
0.25,0.125,20.166666666666668,0.13528472390810165
0.25,0.1875,20.166666666666668,0.06829643341040316
0.25,0.25,20.166666666666668,0.009938661620082988
0.25,0.3125,20.166666666666668,-0.042055436165218965
0.25,0.375,20.166666666666668,-0.05714311329688501
0.25,0.4375,20.166666666666668,-0.05536143289643848
0.25,0.5,20.166666666666668,-0.036176684936301384
0.25,0.5625,20.166666666666668,0.01925592826642146
0.25,0.625,20.166666666666668,0.08405258967885143
0.25,0.6875,20.166666666666668,0.14481562339924156
0.25,0.75,20.166666666666668,0.17414405094185972
0.25,0.8125,20.166666666666668,0.1492232748705393
0.25,0.875,20.166666666666668,0.09335828229328046
0.25,0.9375,20.166666666666668,0.04032948829475514
0.25,1.0,20.166666666666668,6.282318551822401e-08
0.3125,-1.0,20.166666666666668,1.895267166996504e-36
0.3125,-0.9375,20.166666666666668,1.1821828192250022e-06
0.3125,-0.875,20.166666666666668,-8.140910971784323e-07
0.3125,-0.8125,20.166666666666668,-1.504770759624819e-08
0.3125,-0.75,20.166666666666668,6.778992062825372e-07
0.3125,-0.6875,20.166666666666668,-6.658287044327417e-07
0.3125,-0.625,20.166666666666668,3.8166942586553033e-07
0.3125,-0.5625,20.166666666666668,6.065178624007043e-07
0.3125,-0.5,20.166666666666668,-1.997093443591505e-06
0.3125,-0.4375,20.166666666666668,1.540197020241246e-05
0.3125,-0.375,20.166666666666668,0.0001816972824441285
0.3125,-0.3125,20.166666666666668,0.000492322555144614
0.3125,-0.25,20.166666666666668,0.004138200783144611
0.3125,-0.1875,20.166666666666668,0.013795457344780005
0.3125,-0.125,20.166666666666668,0.035442128806774845
0.3125,-0.0625,20.166666666666668,0.07657109488111093
0.3125,0.0,20.166666666666668,0.12718964203403715
0.3125,0.0625,20.166666666666668,0.1616266727154707
0.3125,0.125,20.166666666666668,0.17621968381782965
0.3125,0.1875,20.166666666666668,0.15007253657907452
0.3125,0.25,20.166666666666668,0.11082425218090361
0.3125,0.3125,20.166666666666668,0.0668052040499323
0.3125,0.375,20.166666666666668,0.04960780651582588
0.3125,0.4375,20.166666666666668,0.051507157276258805
0.3125,0.5,20.166666666666668,0.07310743619045378
0.3125,0.5625,20.166666666666668,0.11951704671817669
0.3125,0.625,20.166666666666668,0.1585841761037878
0.3125,0.6875,20.166666666666668,0.17944563601057617
0.3125,0.75,20.166666666666668,0.16448000655037667
0.3125,0.8125,20.166666666666668,0.11606970309874767
0.3125,0.875,20.166666666666668,0.06305585814298752
0.3125,0.9375,20.166666666666668,0.024528892252451345
0.3125,1.0,20.166666666666668,1.1817273334190646e-08
0.375,-1.0,20.166666666666668,7.175448928243998e-37
0.375,-0.9375,20.166666666666668,4.2095024827527403e-07
0.375,-0.875,20.166666666666668,-2.0005203223197253e-07
0.375,-0.8125,20.166666666666668,-3.1248370397864883e-07
0.375,-0.75,20.166666666666668,7.537550126183664e-07
0.375,-0.6875,20.166666666666668,-7.373583958976066e-07
0.375,-0.625,20.166666666666668,3.950504816708308e-07
0.375,-0.5625,20.166666666666668,5.772938166304522e-07
0.375,-0.5,20.166666666666668,-2.4450004266855003e-06
0.375,-0.4375,20.166666666666668,8.288603377842357e-06
0.375,-0.375,20.166666666666668,8.945191981141507e-05
0.375,-0.3125,20.166666666666668,0.00023888503978095993
0.375,-0.25,20.166666666666668,0.002154621660900791
0.375,-0.1875,20.166666666666668,0.007604890821228636
0.375,-0.125,20.166666666666668,0.020128318853870966
0.375,-0.0625,20.166666666666668,0.047871014773971515
0.375,0.0,20.166666666666668,0.08302682498315234
0.375,0.0625,20.166666666666668,0.12320900831011045
0.375,0.125,20.166666666666668,0.1535367386882678
0.375,0.1875,20.166666666666668,0.1636330854044904
0.375,0.25,20.166666666666668,0.15822367985745822
0.375,0.3125,20.166666666666668,0.14561421532654595
0.375,0.375,20.166666666666668,0.13842371864168646
0.375,0.4375,20.166666666666668,0.1391575612557842
0.375,0.5,20.166666666666668,0.14806645214443204
0.375,0.5625,20.166666666666668,0.16115108639093184
0.375,0.625,20.166666666666668,0.16362070553143945
0.375,0.6875,20.166666666666668,0.1510507643860055
0.375,0.75,20.166666666666668,0.11828205535003956
0.375,0.8125,20.166666666666668,0.07448726420306498
0.375,0.875,20.166666666666668,0.03734386646998419
0.375,0.9375,20.166666666666668,0.01371401414388521
0.375,1.0,20.166666666666668,4.473999378935113e-09
0.4375,-1.0,20.166666666666668,8.143024575706214e-38
0.4375,-0.9375,20.166666666666668,7.897276005473242e-09
0.4375,-0.875,20.166666666666668,8.669927986869495e-08
0.4375,-0.8125,20.166666666666668,-3.2509650490847295e-07
0.4375,-0.75,20.166666666666668,5.543878592445224e-07
0.4375,-0.6875,20.166666666666668,-5.469224853693826e-07
0.4375,-0.625,20.166666666666668,2.849483474950955e-07
0.4375,-0.5625,20.166666666666668,3.958738085422721e-07
0.4375,-0.5,20.166666666666668,-1.8946590205351699e-06
0.4375,-0.4375,20.166666666666668,3.3335378059758897e-06
0.4375,-0.375,20.166666666666668,3.065507310912083e-05
0.4375,-0.3125,20.166666666666668,7.939239758632965e-05
0.4375,-0.25,20.166666666666668,0.0008368079526721607
0.4375,-0.1875,20.166666666666668,0.003298095172499614
0.4375,-0.125,20.166666666666668,0.009186475920458601
0.4375,-0.0625,20.166666666666668,0.025309625392189426
0.4375,0.0,20.166666666666668,0.0464180021976311
0.4375,0.0625,20.166666666666668,0.0820578209906058
0.4375,0.125,20.166666666666668,0.1151368201654671
0.4375,0.1875,20.166666666666668,0.14295840683328828
0.4375,0.25,20.166666666666668,0.15794442137077366
0.4375,0.3125,20.166666666666668,0.16624600485637492
0.4375,0.375,20.166666666666668,0.1667612553875982
0.4375,0.4375,20.166666666666668,0.16663300394505687
0.4375,0.5,20.166666666666668,0.16584089151652948
0.4375,0.5625,20.166666666666668,0.15684881005987825
0.4375,0.625,20.166666666666668,0.13827503142312728
0.4375,0.6875,20.166666666666668,0.10994779806578643
0.4375,0.75,20.166666666666668,0.0740733629497976
0.4375,0.8125,20.166666666666668,0.040740475814567245
0.4375,0.875,20.166666666666668,0.018225323551803396
0.4375,0.9375,20.166666666666668,0.006092021024882391
0.4375,1.0,20.166666666666668,5.0772972198241e-10
0.5,-1.0,20.166666666666668,4.05852102125291e-39
0.5,-0.9375,20.166666666666668,-4.596044729304626e-08
0.5,-0.875,20.166666666666668,3.5808161699443935e-08
0.5,-0.8125,20.166666666666668,-4.387491981663796e-08
0.5,-0.75,20.166666666666668,7.109028631037746e-08
0.5,-0.6875,20.166666666666668,-8.623294715425949e-08
0.5,-0.625,20.166666666666668,4.745628198171121e-08
0.5,-0.5625,20.166666666666668,5.744268669418816e-08
0.5,-0.5,20.166666666666668,-3.1448680273117694e-07
0.5,-0.4375,20.166666666666668,6.050574756318033e-07
0.5,-0.375,20.166666666666668,6.364981118757548e-06
0.5,-0.3125,20.166666666666668,1.6816841388295858e-05
0.5,-0.25,20.166666666666668,0.00020582303783153567
0.5,-0.1875,20.166666666666668,0.0009346688393538453
0.5,-0.125,20.166666666666668,0.002754919597790791
0.5,-0.0625,20.166666666666668,0.009081141648222733
0.5,0.0,20.166666666666668,0.017602165736300662
0.5,0.0625,20.166666666666668,0.038086627997485
0.5,0.125,20.166666666666668,0.060522677166380594
0.5,0.1875,20.166666666666668,0.08696537223278578
0.5,0.25,20.166666666666668,0.1084780260961817
0.5,0.3125,20.166666666666668,0.12685997103003469
0.5,0.375,20.166666666666668,0.13270701161465992
0.5,0.4375,20.166666666666668,0.1320296795714745
0.5,0.5,20.166666666666668,0.12462155784585793
0.5,0.5625,20.166666666666668,0.10515689192795719
0.5,0.625,20.166666666666668,0.08158592649700655
0.5,0.6875,20.166666666666668,0.055734680388450454
0.5,0.75,20.166666666666668,0.03191686520047009
0.5,0.8125,20.166666666666668,0.015077240987079802
0.5,0.875,20.166666666666668,0.005908831862491468
0.5,0.9375,20.166666666666668,0.0017639288785702549
0.5,1.0,20.166666666666668,2.5305483615119706e-11
0.5625,-1.0,20.166666666666668,1.2323797963082847e-39
0.5625,-0.9375,20.166666666666668,-1.6922067134833152e-08
0.5625,-0.875,20.166666666666668,8.0952210784843e-09
0.5625,-0.8125,20.166666666666668,-3.826022531394429e-09
0.5625,-0.75,20.166666666666668,7.3420808401073655e-09
0.5625,-0.6875,20.166666666666668,-1.5885752868812958e-08
0.5625,-0.625,20.166666666666668,9.199034034699983e-09
0.5625,-0.5625,20.166666666666668,9.506592620173861e-09
0.5625,-0.5,20.166666666666668,-5.897317176622016e-08
0.5625,-0.4375,20.166666666666668,1.793389257484828e-07
0.5625,-0.375,20.166666666666668,2.3011059514112328e-06
0.5625,-0.3125,20.166666666666668,6.248566893940807e-06
0.5625,-0.25,20.166666666666668,7.759088097109028e-05
0.5625,-0.1875,20.166666666666668,0.0003650135196817065
0.5625,-0.125,20.166666666666668,0.0010897860965421572
0.5625,-0.0625,20.166666666666668,0.0037736205383426297
0.5625,0.0,20.166666666666668,0.007411689415831488
0.5625,0.0625,20.166666666666668,0.017054119271360992
0.5625,0.125,20.166666666666668,0.02816652644370092
0.5625,0.1875,20.166666666666668,0.042296825651778
0.5625,0.25,20.166666666666668,0.05483560198655743
0.5625,0.3125,20.166666666666668,0.06616836991630455
0.5625,0.375,20.166666666666668,0.07014456384164205
0.5625,0.4375,20.166666666666668,0.0696970900380948
0.5625,0.5,20.166666666666668,0.06468599321565928
0.5625,0.5625,20.166666666666668,0.05272353801303157
0.5625,0.625,20.166666666666668,0.03931873675764108
0.5625,0.6875,20.166666666666668,0.025599718811477157
0.5625,0.75,20.166666666666668,0.013949049317229414
0.5625,0.8125,20.166666666666668,0.006305947923230899
0.5625,0.875,20.166666666666668,0.002384126719059465
0.5625,0.9375,20.166666666666668,0.0006913074152145589
